facility_id,flag,severity,detail
ND00147,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ND00151,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ND00332,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ND00990,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01048,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01063,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01066,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01070,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01073,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01076,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01077,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE01078,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE02287,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NE05050,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00002,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00003,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00004,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00006,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00120,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00122,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00129,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00130,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00131,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00158,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00293,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00351,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00404,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00500,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM00505,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NM10008,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NV10119,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NV10122,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NV10124,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00146,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00176,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00361,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00390,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00414,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00416,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00468,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00709,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00712,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY00750,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NY01055,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
OH00016,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
OH00426,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
