"site","site_id","duration","station_id","name","reason"
"LAKE DARLING DAM","IA01381","24h","USC00130793","USC00130793","discordant (Di >= Dcrit = 3.000)"
"LAKE DARLING DAM","IA01381","72h","USC00136076","N ENGLISH","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","USC00136392","OTTUMWA #1","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","US1IAJH0001","SOLON 0.3 ESE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","US1IALN0003","ELY 0.5 SE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","USC00138307","TRACY 1 NE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","USC00131099","BUSSEY 3 WNW","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","US1MOFSA199","MEMPHIS 0.1 S","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","US1MOFSA197","LANCASTER 0.2 SE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","US1ILHN0001","DALLAS CITY 3.0 SSE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","USC00238771","WAYLAND 2 W","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","72h","USC00136160","USC00136160","discordant (Di >= Dcrit = 3.000)"
"LAKE DARLING DAM","IA01381","72h","US1IAWS0002","US1IAWS0002","discordant (Di >= Dcrit = 3.000)"
"DEFIANCE POWER DAM","OH00385","24h","USC00333292","GRAND RAPIDS","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INSN0005","HAMILTON 1.7 E","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INSN0007","ANGOLA 8.7 ESE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INAL0007","FORT WAYNE 9.1 SE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INAL0001","FORT WAYNE 4.1 NE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INSN0012","HUDSON 0.3 SE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INSN0003","HUDSON 4.6 N","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INSN0002","HUDSON 4.1 NNW","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","USC00124497","KENDALLVILLE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","US1INLG0001","ORLAND 6.6 SSW","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","24h","USC00331042","USC00331042","discordant (Di >= Dcrit = 3.000)"
"DEFIANCE POWER DAM","OH00385","24h","USW00004850","USW00004850","discordant (Di >= Dcrit = 3.000)"
"DEFIANCE POWER DAM","OH00385","24h","USW00004848","USW00004848","discordant (Di >= Dcrit = 3.000)"
"DEFIANCE POWER DAM","OH00385","72h","USC00333292","GRAND RAPIDS","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INSN0005","HAMILTON 1.7 E","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INSN0007","ANGOLA 8.7 ESE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INAL0007","FORT WAYNE 9.1 SE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INAL0001","FORT WAYNE 4.1 NE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INSN0012","HUDSON 0.3 SE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INSN0003","HUDSON 4.6 N","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INSN0002","HUDSON 4.1 NNW","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","USC00124497","KENDALLVILLE","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","US1INLG0001","ORLAND 6.6 SSW","record < 20 yr for 72h duration"
"DEFIANCE POWER DAM","OH00385","72h","USC00330622","USC00330622","discordant (Di >= Dcrit = 3.000)"
"DEFIANCE POWER DAM","OH00385","72h","USW00004848","USW00004848","discordant (Di >= Dcrit = 3.000)"
"OSWEGO LAKE DAM","OR00237","24h","USC00358034","STAFFORD","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","US1ORWS0012","BEAVERTON 1.7 SSE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","US1ORMT0006","PORTLAND 2.5 SE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","US1ORWS0005","BEAVERTON 1.9 NNE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00355945","NATURE PARK-BEAVERTON","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","US1ORCC0008","OREGON CITY 5.5 ESE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00350343","AURORA","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","US1ORCC0003","CANBY 0.2 S","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00357827","SILVERTON 4 SE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00359298","WHITESON 1 NW","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USS0023D03S","Miller Woods","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00351222","BUXTON","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","24h","USC00351332","USC00351332","discordant (Di >= Dcrit = 3.000)"
"OSWEGO LAKE DAM","OR00237","24h","USC00357466","USC00357466","discordant (Di >= Dcrit = 3.000)"
"OSWEGO LAKE DAM","OR00237","72h","USC00358034","STAFFORD","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","US1ORWS0012","BEAVERTON 1.7 SSE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","US1ORMT0006","PORTLAND 2.5 SE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","US1ORWS0005","BEAVERTON 1.9 NNE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00355945","NATURE PARK-BEAVERTON","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","US1ORCC0008","OREGON CITY 5.5 ESE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00350343","AURORA","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","US1ORCC0003","CANBY 0.2 S","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00357827","SILVERTON 4 SE","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00359298","WHITESON 1 NW","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USS0023D03S","Miller Woods","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00351222","BUXTON","record < 20 yr for 72h duration"
"OSWEGO LAKE DAM","OR00237","72h","USC00355621","USC00355621","discordant (Di >= Dcrit = 3.000)"
"OSWEGO LAKE DAM","OR00237","72h","USC00455670","USC00455670","discordant (Di >= Dcrit = 3.000)"
"OSWEGO LAKE DAM","OR00237","72h","USW00094273","USW00094273","discordant (Di >= Dcrit = 3.000)"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","US1PAWT0019","LEECHBURG 1.4 SW","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","USC00366037","MT. LEBANON","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","USC00368699","SUTERSVILLE","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","US1PAAL0003","SOUTH FAYETTE 2 SE","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","USC00364219","USC00364219","discordant (Di >= Dcrit = 3.000)"
"ALLEGHENY LOCK AND DAM 05","PA00115","24h","US1PAAL0001","US1PAAL0001","discordant (Di >= Dcrit = 3.000)"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","US1PAWT0019","LEECHBURG 1.4 SW","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","USC00366037","MT. LEBANON","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","USC00368699","SUTERSVILLE","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","US1PAAL0003","SOUTH FAYETTE 2 SE","record < 20 yr for 72h duration"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","USW00014762","USW00014762","discordant (Di >= Dcrit = 3.000)"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","USC00364219","USC00364219","discordant (Di >= Dcrit = 3.000)"
"ALLEGHENY LOCK AND DAM 05","PA00115","72h","US1PAAL0001","US1PAAL0001","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","24h","USC00301761","COPAKE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00065285","NEWINGTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00063446","HARTFORD","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00193208","GREAT BARRINGTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00301211","CARMEL 4N","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00199193","WESTFIELD 3 SW","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00307035","RHINEBECK 4SE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00067361","SHELTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00194131","LENOX DALE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","24h","USC00062655","USC00062655","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","24h","USC00069174","USC00069174","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","24h","USW00054788","USW00054788","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","72h","USC00301761","COPAKE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00065285","NEWINGTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00063446","HARTFORD","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00193208","GREAT BARRINGTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00301211","CARMEL 4N","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00199193","WESTFIELD 3 SW","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00307035","RHINEBECK 4SE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00067361","SHELTON","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00194131","LENOX DALE","record < 20 yr for 72h duration"
"WOODBRIDGE LAKE","CT00452","72h","USC00069508","USC00069508","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","72h","USC00067109","USC00067109","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","72h","USC00190759","USC00190759","discordant (Di >= Dcrit = 3.000)"
"WOODBRIDGE LAKE","CT00452","72h","USW00054788","USW00054788","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","24h","US1INBN0002","NEW ROSS 2.0 E","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INHS0007","PLAINFIELD 0.5 SE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INMG0011","BROOKLYN 0.5 ENE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00121402","CENTERTON 2 S","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INMR0013","SPEEDWAY 6.2 SSW","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INBN0017","THORNTOWN 3.4 SW","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INMG0014","GOSPORT 4.2 E","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INBN0011","LEBANON 6.2 ESE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00124266","INDIANAPOLIS RIVERSIDE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00129975","ZIONSVILLE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INBN0033","LEBANON 3.7 N","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INMR0016","INDIANAPOLIS 3.2 S","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INBN0010","LEBANON 4.5 NNE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","US1INMN0003","ELLETTSVILLE 2.7 NE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00125827","MONTEZUMA","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USW00093823","TERRE HAUTE CAA AP","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00121626","CLINTON","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USC00126340","NOBLESVILLE 3 W","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","24h","USW00053842","USW00053842","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","24h","USC00120922","USC00120922","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","24h","USC00129789","USC00129789","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","72h","US1INBN0002","NEW ROSS 2.0 E","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INHS0007","PLAINFIELD 0.5 SE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INMG0011","BROOKLYN 0.5 ENE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00121402","CENTERTON 2 S","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INMR0013","SPEEDWAY 6.2 SSW","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INBN0017","THORNTOWN 3.4 SW","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INMG0014","GOSPORT 4.2 E","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INBN0011","LEBANON 6.2 ESE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00124266","INDIANAPOLIS RIVERSIDE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00129975","ZIONSVILLE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INBN0033","LEBANON 3.7 N","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INMR0016","INDIANAPOLIS 3.2 S","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INBN0010","LEBANON 4.5 NNE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","US1INMN0003","ELLETTSVILLE 2.7 NE","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00125827","MONTEZUMA","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USW00093823","TERRE HAUTE CAA AP","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00121626","CLINTON","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USC00126340","NOBLESVILLE 3 W","record < 20 yr for 72h duration"
"HERITAGE LAKE DAM","IN00222","72h","USW00053842","USW00053842","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","72h","USW00003868","USW00003868","discordant (Di >= Dcrit = 3.000)"
"HERITAGE LAKE DAM","IN00222","72h","USW00003893","USW00003893","discordant (Di >= Dcrit = 3.000)"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226638","P HARRISON ARCHUSA","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226643","P HARRISON DUNNS FALLS","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226513","OKATIBBEE RSVR","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00015427","MILLRY","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226644","P HARRISON TURKEY WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226640","P HARRISON BIG CK WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00228382","STATE LINE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","US1MSNW0005","UNION 1.6 W","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00227141","PORTERVILLE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00227276","RALEIGH 6N","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","US1ALWS0001","JACKSON 4.3 WSW","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00225389","MAGEE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USC00226642","P HARRISON DRY CK WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","24h","USW00013833","USW00013833","discordant (Di >= Dcrit = 3.000)"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226638","P HARRISON ARCHUSA","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226643","P HARRISON DUNNS FALLS","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226513","OKATIBBEE RSVR","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00015427","MILLRY","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226644","P HARRISON TURKEY WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226640","P HARRISON BIG CK WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00228382","STATE LINE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","US1MSNW0005","UNION 1.6 W","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00227141","PORTERVILLE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00227276","RALEIGH 6N","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","US1ALWS0001","JACKSON 4.3 WSW","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00225389","MAGEE","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00226642","P HARRISON DRY CK WP","record < 20 yr for 72h duration"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00015354","USC00015354","discordant (Di >= Dcrit = 3.000)"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USW00063831","USW00063831","discordant (Di >= Dcrit = 3.000)"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USC00228899","USC00228899","discordant (Di >= Dcrit = 3.000)"
"ARCHUSA CREEK WATER PARK LAKE DAM","MS01402","72h","USW00013833","USW00013833","discordant (Di >= Dcrit = 3.000)"
"MCGUIRE RESERVOIR","OR00514","24h","USC00351365","CARLTON 13 W","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USS0023D03S","Miller Woods","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00359298","WHITESON 1 NW","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00353415","GRAND RONDE","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00353312","GLENORA","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00351222","BUXTON","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00355945","NATURE PARK-BEAVERTON","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","US1ORWS0012","BEAVERTON 1.7 SSE","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","US1ORWS0005","BEAVERTON 1.9 NNE","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00350343","AURORA","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00358034","STAFFORD","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00358271","SUVER 4 NW","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00355969","NEHALEM","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","US1ORCC0003","CANBY 0.2 S","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00357827","SILVERTON 4 SE","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","US1ORMT0006","PORTLAND 2.5 SE","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","US1ORCB0026","VERNONIA 1.3 N","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","24h","USC00351332","USC00351332","discordant (Di >= Dcrit = 3.000)"
"MCGUIRE RESERVOIR","OR00514","24h","USC00358879","USC00358879","discordant (Di >= Dcrit = 3.000)"
"MCGUIRE RESERVOIR","OR00514","72h","USC00351365","CARLTON 13 W","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","72h","USS0023D03S","Miller Woods","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","72h","USC00359298","WHITESON 1 NW","record < 20 yr for 72h duration"
"MCGUIRE RESERVOIR","OR00514","72h","USC00353415","GRAND RONDE","record < 20 yr for 72h duration"
