"site","site_id","duration","dist","T","growth_factor","depth_mm"
"STERLING C ROBERTSON DAM","TX04455","24h","GPA",10000,1.9238,96.03
"STERLING C ROBERTSON DAM","TX04455","24h","PE3",10000,2.7735,138.45
"STERLING C ROBERTSON DAM","TX04455","24h","GNO",10000,3.051,152.3
"STERLING C ROBERTSON DAM","TX04455","24h","GEV",10000,3.0762,153.56
"STERLING C ROBERTSON DAM","TX04455","24h","GLO",10000,4.4586,222.56
"STERLING C ROBERTSON DAM","TX04455","72h","GPA",10000,1.7892,98.93
"STERLING C ROBERTSON DAM","TX04455","72h","PE3",10000,2.6055,144.07
"STERLING C ROBERTSON DAM","TX04455","72h","GEV",10000,2.728,150.84
"STERLING C ROBERTSON DAM","TX04455","72h","GNO",10000,2.7927,154.42
"STERLING C ROBERTSON DAM","TX04455","72h","GLO",10000,3.9392,217.81
"OTTER TAIL LAKE","MN00209","24h","GPA",10000,1.9238,96.03
"OTTER TAIL LAKE","MN00209","24h","PE3",10000,2.7735,138.45
"OTTER TAIL LAKE","MN00209","24h","GNO",10000,3.051,152.3
"OTTER TAIL LAKE","MN00209","24h","GEV",10000,3.0762,153.56
"OTTER TAIL LAKE","MN00209","24h","GLO",10000,4.4586,222.56
"OTTER TAIL LAKE","MN00209","72h","GPA",10000,1.7892,98.93
"OTTER TAIL LAKE","MN00209","72h","PE3",10000,2.6055,144.07
"OTTER TAIL LAKE","MN00209","72h","GEV",10000,2.728,150.84
"OTTER TAIL LAKE","MN00209","72h","GNO",10000,2.7927,154.42
"OTTER TAIL LAKE","MN00209","72h","GLO",10000,3.9392,217.81
"MORRIS SHEPPARD","TX03849","24h","GPA",10000,2.6664,226.35
"MORRIS SHEPPARD","TX03849","24h","PE3",10000,3.789,321.66
"MORRIS SHEPPARD","TX03849","24h","GNO",10000,4.4632,378.88
"MORRIS SHEPPARD","TX03849","24h","GEV",10000,4.8479,411.55
"MORRIS SHEPPARD","TX03849","24h","GLO",10000,7.1387,606.01
"MORRIS SHEPPARD","TX03849","72h","GPA",10000,2.1795,228.25
"MORRIS SHEPPARD","TX03849","72h","PE3",10000,3.3198,347.68
"MORRIS SHEPPARD","TX03849","72h","GEV",10000,3.6262,379.77
"MORRIS SHEPPARD","TX03849","72h","GNO",10000,3.6452,381.75
"MORRIS SHEPPARD","TX03849","72h","GLO",10000,5.4119,566.78
"RATHBUN DAM","IA00016","24h","GPA",10000,1.9238,96.03
"RATHBUN DAM","IA00016","24h","PE3",10000,2.7735,138.45
"RATHBUN DAM","IA00016","24h","GNO",10000,3.051,152.3
"RATHBUN DAM","IA00016","24h","GEV",10000,3.0762,153.56
"RATHBUN DAM","IA00016","24h","GLO",10000,4.4586,222.56
"RATHBUN DAM","IA00016","72h","GPA",10000,1.7892,98.93
"RATHBUN DAM","IA00016","72h","PE3",10000,2.6055,144.07
"RATHBUN DAM","IA00016","72h","GEV",10000,2.728,150.84
"RATHBUN DAM","IA00016","72h","GNO",10000,2.7927,154.42
"RATHBUN DAM","IA00016","72h","GLO",10000,3.9392,217.81
"WINNIBIGOSHISH DAM","MN00586","24h","GPA",10000,1.9238,96.03
"WINNIBIGOSHISH DAM","MN00586","24h","PE3",10000,2.7735,138.45
"WINNIBIGOSHISH DAM","MN00586","24h","GNO",10000,3.051,152.3
"WINNIBIGOSHISH DAM","MN00586","24h","GEV",10000,3.0762,153.56
"WINNIBIGOSHISH DAM","MN00586","24h","GLO",10000,4.4586,222.56
"WINNIBIGOSHISH DAM","MN00586","72h","GPA",10000,1.7892,98.93
"WINNIBIGOSHISH DAM","MN00586","72h","PE3",10000,2.6055,144.07
"WINNIBIGOSHISH DAM","MN00586","72h","GEV",10000,2.728,150.84
"WINNIBIGOSHISH DAM","MN00586","72h","GNO",10000,2.7927,154.42
"WINNIBIGOSHISH DAM","MN00586","72h","GLO",10000,3.9392,217.81
"OSULLIVAN","WA00268","24h","GPA",10000,2.1642,117.71
"OSULLIVAN","WA00268","24h","PE3",10000,3.1373,170.64
"OSULLIVAN","WA00268","24h","GNO",10000,3.5332,192.17
"OSULLIVAN","WA00268","24h","GEV",10000,3.6503,198.55
"OSULLIVAN","WA00268","24h","GLO",10000,5.3498,290.98
"OSULLIVAN","WA00268","72h","GPA",10000,2.0523,173.9
"OSULLIVAN","WA00268","72h","PE3",10000,3.0171,255.65
"OSULLIVAN","WA00268","72h","GNO",10000,3.3347,282.57
"OSULLIVAN","WA00268","72h","GEV",10000,3.3662,285.24
"OSULLIVAN","WA00268","72h","GLO",10000,4.9396,418.56
"STRUCTURE NO. 31","FL00384","24h","GPA",10000,1.9238,96.03
"STRUCTURE NO. 31","FL00384","24h","PE3",10000,2.7735,138.45
"STRUCTURE NO. 31","FL00384","24h","GNO",10000,3.051,152.3
"STRUCTURE NO. 31","FL00384","24h","GEV",10000,3.0762,153.56
"STRUCTURE NO. 31","FL00384","24h","GLO",10000,4.4586,222.56
"STRUCTURE NO. 31","FL00384","72h","GPA",10000,1.7892,98.93
"STRUCTURE NO. 31","FL00384","72h","PE3",10000,2.6055,144.07
"STRUCTURE NO. 31","FL00384","72h","GEV",10000,2.728,150.84
"STRUCTURE NO. 31","FL00384","72h","GNO",10000,2.7927,154.42
"STRUCTURE NO. 31","FL00384","72h","GLO",10000,3.9392,217.81
"STRUCTURE 336","FL00683","24h","GPA",10000,1.9238,96.03
"STRUCTURE 336","FL00683","24h","PE3",10000,2.7735,138.45
"STRUCTURE 336","FL00683","24h","GNO",10000,3.051,152.3
"STRUCTURE 336","FL00683","24h","GEV",10000,3.0762,153.56
"STRUCTURE 336","FL00683","24h","GLO",10000,4.4586,222.56
"STRUCTURE 336","FL00683","72h","GPA",10000,1.7892,98.93
"STRUCTURE 336","FL00683","72h","PE3",10000,2.6055,144.07
"STRUCTURE 336","FL00683","72h","GEV",10000,2.728,150.84
"STRUCTURE 336","FL00683","72h","GNO",10000,2.7927,154.42
"STRUCTURE 336","FL00683","72h","GLO",10000,3.9392,217.81
"STRUCTURE 337","FL00693","24h","GPA",10000,1.9238,96.03
"STRUCTURE 337","FL00693","24h","PE3",10000,2.7735,138.45
"STRUCTURE 337","FL00693","24h","GNO",10000,3.051,152.3
"STRUCTURE 337","FL00693","24h","GEV",10000,3.0762,153.56
"STRUCTURE 337","FL00693","24h","GLO",10000,4.4586,222.56
"STRUCTURE 337","FL00693","72h","GPA",10000,1.7892,98.93
"STRUCTURE 337","FL00693","72h","PE3",10000,2.6055,144.07
"STRUCTURE 337","FL00693","72h","GEV",10000,2.728,150.84
"STRUCTURE 337","FL00693","72h","GNO",10000,2.7927,154.42
"STRUCTURE 337","FL00693","72h","GLO",10000,3.9392,217.81
"GAVINS POINT DAM","SD01094","24h","GPA",10000,2.1798,141.08
"GAVINS POINT DAM","SD01094","24h","PE3",10000,3.2054,207.46
"GAVINS POINT DAM","SD01094","24h","GNO",10000,3.5886,232.26
"GAVINS POINT DAM","SD01094","24h","GEV",10000,3.6735,237.76
"GAVINS POINT DAM","SD01094","24h","GLO",10000,5.4138,350.39
"GAVINS POINT DAM","SD01094","72h","GPA",10000,1.9424,149.44
"GAVINS POINT DAM","SD01094","72h","PE3",10000,2.9065,223.61
"GAVINS POINT DAM","SD01094","72h","GEV",10000,3.0699,236.19
"GAVINS POINT DAM","SD01094","72h","GNO",10000,3.1364,241.3
"GAVINS POINT DAM","SD01094","72h","GLO",10000,4.5134,347.24
"ROSS BARNETT RESERVOIR DAM","MS02716","24h","GPA",10000,1.9238,96.03
"ROSS BARNETT RESERVOIR DAM","MS02716","24h","PE3",10000,2.7735,138.45
"ROSS BARNETT RESERVOIR DAM","MS02716","24h","GNO",10000,3.051,152.3
"ROSS BARNETT RESERVOIR DAM","MS02716","24h","GEV",10000,3.0762,153.56
"ROSS BARNETT RESERVOIR DAM","MS02716","24h","GLO",10000,4.4586,222.56
"ROSS BARNETT RESERVOIR DAM","MS02716","72h","GPA",10000,1.7892,98.93
"ROSS BARNETT RESERVOIR DAM","MS02716","72h","PE3",10000,2.6055,144.07
"ROSS BARNETT RESERVOIR DAM","MS02716","72h","GEV",10000,2.728,150.84
"ROSS BARNETT RESERVOIR DAM","MS02716","72h","GNO",10000,2.7927,154.42
"ROSS BARNETT RESERVOIR DAM","MS02716","72h","GLO",10000,3.9392,217.81
"GRANBY","CO01656","24h","GPA",10000,3.2896,138.78
"GRANBY","CO01656","24h","PE3",10000,4.1051,173.18
"GRANBY","CO01656","24h","GNO",10000,5.2339,220.8
"GRANBY","CO01656","24h","GEV",10000,6.2684,264.44
"GRANBY","CO01656","24h","GLO",10000,8.9405,377.17
"GRANBY","CO01656","72h","GPA",10000,4.0095,224.23
"GRANBY","CO01656","72h","PE3",10000,4.5485,254.37
"GRANBY","CO01656","72h","GNO",10000,6.1229,342.42
"GRANBY","CO01656","72h","GEV",10000,7.7983,436.11
"GRANBY","CO01656","72h","GLO",10000,10.9054,609.87
"PUMPING STATION NO. 7","FL00345","24h","GPA",10000,1.9238,96.03
"PUMPING STATION NO. 7","FL00345","24h","PE3",10000,2.7735,138.45
"PUMPING STATION NO. 7","FL00345","24h","GNO",10000,3.051,152.3
"PUMPING STATION NO. 7","FL00345","24h","GEV",10000,3.0762,153.56
"PUMPING STATION NO. 7","FL00345","24h","GLO",10000,4.4586,222.56
"PUMPING STATION NO. 7","FL00345","72h","GPA",10000,1.7892,98.93
"PUMPING STATION NO. 7","FL00345","72h","PE3",10000,2.6055,144.07
"PUMPING STATION NO. 7","FL00345","72h","GEV",10000,2.728,150.84
"PUMPING STATION NO. 7","FL00345","72h","GNO",10000,2.7927,154.42
"PUMPING STATION NO. 7","FL00345","72h","GLO",10000,3.9392,217.81
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","24h","GPA",10000,1.9238,96.03
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","24h","PE3",10000,2.7735,138.45
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","24h","GNO",10000,3.051,152.3
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","24h","GEV",10000,3.0762,153.56
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","24h","GLO",10000,4.4586,222.56
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","72h","GPA",10000,1.7892,98.93
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","72h","PE3",10000,2.6055,144.07
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","72h","GEV",10000,2.728,150.84
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","72h","GNO",10000,2.7927,154.42
"STRUCTURE NO. 143 (CULVERT L-35B-1)","FL00350","72h","GLO",10000,3.9392,217.81
"BONNEVILLE LOCK AND DAM","OR00001","24h","GPA",10000,2.1746,185.57
"BONNEVILLE LOCK AND DAM","OR00001","24h","PE3",10000,3.171,270.6
"BONNEVILLE LOCK AND DAM","OR00001","24h","GNO",10000,3.5638,304.12
"BONNEVILLE LOCK AND DAM","OR00001","24h","GEV",10000,3.6694,313.13
"BONNEVILLE LOCK AND DAM","OR00001","24h","GLO",10000,5.3909,460.03
"BONNEVILLE LOCK AND DAM","OR00001","72h","GPA",10000,2.0051,295.43
"BONNEVILLE LOCK AND DAM","OR00001","72h","PE3",10000,2.944,433.76
"BONNEVILLE LOCK AND DAM","OR00001","72h","GNO",10000,3.2386,477.17
"BONNEVILLE LOCK AND DAM","OR00001","72h","GEV",10000,3.2529,479.28
"BONNEVILLE LOCK AND DAM","OR00001","72h","GLO",10000,4.7625,701.71
"PUEBLO","CO00299","24h","GPA",10000,2.5106,108.57
"PUEBLO","CO00299","24h","PE3",10000,3.7433,161.88
"PUEBLO","CO00299","24h","GNO",10000,4.2701,184.66
"PUEBLO","CO00299","24h","GEV",10000,4.4473,192.32
"PUEBLO","CO00299","24h","GLO",10000,6.6382,287.07
"PUEBLO","CO00299","72h","GPA",10000,2.5638,133.35
"PUEBLO","CO00299","72h","PE3",10000,3.7859,196.91
"PUEBLO","CO00299","72h","GNO",10000,4.354,226.46
"PUEBLO","CO00299","72h","GEV",10000,4.5819,238.32
"PUEBLO","CO00299","72h","GLO",10000,6.8232,354.89
"ROUND BUTTE","OR00549","24h","GPA",10000,2.1625,127.12
"ROUND BUTTE","OR00549","24h","PE3",10000,3.1815,187.03
"ROUND BUTTE","OR00549","24h","GNO",10000,3.5551,208.99
"ROUND BUTTE","OR00549","24h","GEV",10000,3.6313,213.47
"ROUND BUTTE","OR00549","24h","GLO",10000,5.3498,314.49
"ROUND BUTTE","OR00549","72h","GPA",10000,2.218,189.43
"ROUND BUTTE","OR00549","72h","PE3",10000,3.239,276.62
"ROUND BUTTE","OR00549","72h","GNO",10000,3.6519,311.88
"ROUND BUTTE","OR00549","72h","GEV",10000,3.7719,322.13
"ROUND BUTTE","OR00549","72h","GLO",10000,5.5513,474.1
"WESLEY E SEALE DAM","TX03895","24h","GPA",10000,1.9238,96.03
"WESLEY E SEALE DAM","TX03895","24h","PE3",10000,2.7735,138.45
"WESLEY E SEALE DAM","TX03895","24h","GNO",10000,3.051,152.3
"WESLEY E SEALE DAM","TX03895","24h","GEV",10000,3.0762,153.56
"WESLEY E SEALE DAM","TX03895","24h","GLO",10000,4.4586,222.56
"WESLEY E SEALE DAM","TX03895","72h","GPA",10000,1.7892,98.93
"WESLEY E SEALE DAM","TX03895","72h","PE3",10000,2.6055,144.07
"WESLEY E SEALE DAM","TX03895","72h","GEV",10000,2.728,150.84
"WESLEY E SEALE DAM","TX03895","72h","GNO",10000,2.7927,154.42
"WESLEY E SEALE DAM","TX03895","72h","GLO",10000,3.9392,217.81
"ROBERT S.KERR LOCK AND DAM","OK10301","24h","GPA",10000,2.4718,253.96
"ROBERT S.KERR LOCK AND DAM","OK10301","24h","PE3",10000,3.4074,350.09
"ROBERT S.KERR LOCK AND DAM","OK10301","24h","GNO",10000,4.022,413.23
"ROBERT S.KERR LOCK AND DAM","OK10301","24h","GEV",10000,4.404,452.49
"ROBERT S.KERR LOCK AND DAM","OK10301","24h","GLO",10000,6.3945,657
"ROBERT S.KERR LOCK AND DAM","OK10301","72h","GPA",10000,2.4859,333.27
"ROBERT S.KERR LOCK AND DAM","OK10301","72h","PE3",10000,3.3802,453.17
"ROBERT S.KERR LOCK AND DAM","OK10301","72h","GNO",10000,4.0171,538.56
"ROBERT S.KERR LOCK AND DAM","OK10301","72h","GEV",10000,4.4399,595.25
"ROBERT S.KERR LOCK AND DAM","OK10301","72h","GLO",10000,6.4191,860.59
"HEBGEN DAM","MT00134","24h","GPA",10000,2.2138,77.56
"HEBGEN DAM","MT00134","24h","PE3",10000,3.1898,111.75
"HEBGEN DAM","MT00134","24h","GNO",10000,3.6193,126.8
"HEBGEN DAM","MT00134","24h","GEV",10000,3.7737,132.2
"HEBGEN DAM","MT00134","24h","GLO",10000,5.527,193.63
"HEBGEN DAM","MT00134","72h","GPA",10000,2.0369,106.97
"HEBGEN DAM","MT00134","72h","PE3",10000,2.9367,154.22
"HEBGEN DAM","MT00134","72h","GNO",10000,3.2742,171.95
"HEBGEN DAM","MT00134","72h","GEV",10000,3.3501,175.93
"HEBGEN DAM","MT00134","72h","GLO",10000,4.8789,256.22
"OHIO FALLS POWERHOUSE","KY03034","24h","GPA",10000,1.9238,96.03
"OHIO FALLS POWERHOUSE","KY03034","24h","PE3",10000,2.7735,138.45
"OHIO FALLS POWERHOUSE","KY03034","24h","GNO",10000,3.051,152.3
"OHIO FALLS POWERHOUSE","KY03034","24h","GEV",10000,3.0762,153.56
"OHIO FALLS POWERHOUSE","KY03034","24h","GLO",10000,4.4586,222.56
"OHIO FALLS POWERHOUSE","KY03034","72h","GPA",10000,1.7892,98.93
"OHIO FALLS POWERHOUSE","KY03034","72h","PE3",10000,2.6055,144.07
"OHIO FALLS POWERHOUSE","KY03034","72h","GEV",10000,2.728,150.84
"OHIO FALLS POWERHOUSE","KY03034","72h","GNO",10000,2.7927,154.42
"OHIO FALLS POWERHOUSE","KY03034","72h","GLO",10000,3.9392,217.81
"FRIANT","CA10154","24h","GPA",10000,2.3896,194.52
"FRIANT","CA10154","24h","PE3",10000,3.4864,283.8
"FRIANT","CA10154","24h","GNO",10000,3.9867,324.54
"FRIANT","CA10154","24h","GEV",10000,4.1804,340.3
"FRIANT","CA10154","24h","GLO",10000,6.1774,502.87
"FRIANT","CA10154","72h","GPA",10000,2.9271,364.84
"FRIANT","CA10154","72h","PE3",10000,4.1618,518.74
"FRIANT","CA10154","72h","GNO",10000,4.9633,618.64
"FRIANT","CA10154","72h","GEV",10000,5.4564,680.1
"FRIANT","CA10154","72h","GLO",10000,8.0684,1005.67
"RED BLUFF DAM","TX02312","24h","GPA",10000,2.5921,136.7
"RED BLUFF DAM","TX02312","24h","PE3",10000,3.9357,207.55
"RED BLUFF DAM","TX02312","24h","GNO",10000,4.4714,235.8
"RED BLUFF DAM","TX02312","24h","GEV",10000,4.6206,243.67
"RED BLUFF DAM","TX02312","24h","GLO",10000,6.9508,366.56
"RED BLUFF DAM","TX02312","72h","GPA",10000,3.2352,207.57
"RED BLUFF DAM","TX02312","72h","PE3",10000,4.5773,293.68
"RED BLUFF DAM","TX02312","72h","GNO",10000,5.5364,355.21
"RED BLUFF DAM","TX02312","72h","GEV",10000,6.1749,396.17
"RED BLUFF DAM","TX02312","72h","GLO",10000,9.1501,587.07
"WATERLOO","NY00709","24h","GPA",10000,2.1626,131.5
"WATERLOO","NY00709","24h","PE3",10000,3.0875,187.74
"WATERLOO","NY00709","24h","GNO",10000,3.5031,213.01
"WATERLOO","NY00709","24h","GEV",10000,3.6592,222.51
"WATERLOO","NY00709","24h","GLO",10000,5.3337,324.32
"WATERLOO","NY00709","72h","GPA",10000,2.4269,186.57
"WATERLOO","NY00709","72h","PE3",10000,3.3533,257.78
"WATERLOO","NY00709","72h","GNO",10000,3.9426,303.09
"WATERLOO","NY00709","72h","GEV",10000,4.2986,330.45
"WATERLOO","NY00709","72h","GLO",10000,6.2398,479.68
"TELLICO","TN10506","24h","GPA",10000,2.2009,215.51
"TELLICO","TN10506","24h","PE3",10000,3.1804,311.41
"TELLICO","TN10506","24h","GNO",10000,3.5994,352.45
"TELLICO","TN10506","24h","GEV",10000,3.7407,366.28
"TELLICO","TN10506","24h","GLO",10000,5.4822,536.8
"TELLICO","TN10506","72h","GPA",10000,2.2173,280.96
"TELLICO","TN10506","72h","PE3",10000,3.1741,402.19
"TELLICO","TN10506","72h","GNO",10000,3.6142,457.95
"TELLICO","TN10506","72h","GEV",10000,3.7872,479.87
"TELLICO","TN10506","72h","GLO",10000,5.5346,701.29
"KIRWIN","KS00022","24h","GPA",10000,2.441,166.22
"KIRWIN","KS00022","24h","PE3",10000,3.5415,241.16
"KIRWIN","KS00022","24h","GNO",10000,4.0754,277.52
"KIRWIN","KS00022","24h","GEV",10000,4.3062,293.23
"KIRWIN","KS00022","24h","GLO",10000,6.3582,432.97
"KIRWIN","KS00022","72h","GPA",10000,2.0531,162.58
"KIRWIN","KS00022","72h","PE3",10000,3.1015,245.61
"KIRWIN","KS00022","72h","GEV",10000,3.3294,263.65
"KIRWIN","KS00022","72h","GNO",10000,3.3752,267.28
"KIRWIN","KS00022","72h","GLO",10000,4.9338,390.71
"GASTON","NC00826","24h","GPA",10000,1.9238,96.03
"GASTON","NC00826","24h","PE3",10000,2.7735,138.45
"GASTON","NC00826","24h","GNO",10000,3.051,152.3
"GASTON","NC00826","24h","GEV",10000,3.0762,153.56
"GASTON","NC00826","24h","GLO",10000,4.4586,222.56
"GASTON","NC00826","72h","GPA",10000,1.7892,98.93
"GASTON","NC00826","72h","PE3",10000,2.6055,144.07
"GASTON","NC00826","72h","GEV",10000,2.728,150.84
"GASTON","NC00826","72h","GNO",10000,2.7927,154.42
"GASTON","NC00826","72h","GLO",10000,3.9392,217.81
"ANDERSON RANCH","ID00279","24h","GPA",10000,2.1032,70.81
"ANDERSON RANCH","ID00279","24h","PE3",10000,3.0927,104.13
"ANDERSON RANCH","ID00279","24h","GNO",10000,3.4366,115.71
"ANDERSON RANCH","ID00279","24h","GEV",10000,3.4892,117.48
"ANDERSON RANCH","ID00279","24h","GLO",10000,5.1297,172.71
"ANDERSON RANCH","ID00279","72h","GPA",10000,2.0787,106.4
"ANDERSON RANCH","ID00279","72h","PE3",10000,3.0776,157.53
"ANDERSON RANCH","ID00279","72h","GNO",10000,3.3981,173.94
"ANDERSON RANCH","ID00279","72h","GEV",10000,3.4214,175.13
"ANDERSON RANCH","ID00279","72h","GLO",10000,5.0381,257.89
"WELLS","WA00098","24h","GPA",10000,2.1781,150.25
"WELLS","WA00098","24h","PE3",10000,3.1758,219.08
"WELLS","WA00098","24h","GNO",10000,3.5705,246.31
"WELLS","WA00098","24h","GEV",10000,3.678,253.72
"WELLS","WA00098","24h","GLO",10000,5.4038,372.77
"WELLS","WA00098","72h","GPA",10000,2.099,221.94
"WELLS","WA00098","72h","PE3",10000,3.0943,327.18
"WELLS","WA00098","72h","GNO",10000,3.4321,362.9
"WELLS","WA00098","72h","GEV",10000,3.4759,367.53
"WELLS","WA00098","72h","GLO",10000,5.1141,540.74
"WILLIAM L. JESS","OR00612","24h","GPA",10000,2.2889,143.51
"WILLIAM L. JESS","OR00612","24h","PE3",10000,3.3191,208.09
"WILLIAM L. JESS","OR00612","24h","GNO",10000,3.7779,236.86
"WILLIAM L. JESS","OR00612","24h","GEV",10000,3.947,247.45
"WILLIAM L. JESS","OR00612","24h","GLO",10000,5.8058,363.99
"WILLIAM L. JESS","OR00612","72h","GPA",10000,1.9947,205.85
"WILLIAM L. JESS","OR00612","72h","PE3",10000,2.9854,308.09
"WILLIAM L. JESS","OR00612","72h","GEV",10000,3.2,330.23
"WILLIAM L. JESS","OR00612","72h","GNO",10000,3.2437,334.74
"WILLIAM L. JESS","OR00612","72h","GLO",10000,4.7156,486.64
"G300 CONTROL STRUCTURE","FL36005","24h","GPA",10000,1.9238,96.03
"G300 CONTROL STRUCTURE","FL36005","24h","PE3",10000,2.7735,138.45
"G300 CONTROL STRUCTURE","FL36005","24h","GNO",10000,3.051,152.3
"G300 CONTROL STRUCTURE","FL36005","24h","GEV",10000,3.0762,153.56
"G300 CONTROL STRUCTURE","FL36005","24h","GLO",10000,4.4586,222.56
"G300 CONTROL STRUCTURE","FL36005","72h","GPA",10000,1.7892,98.93
"G300 CONTROL STRUCTURE","FL36005","72h","PE3",10000,2.6055,144.07
"G300 CONTROL STRUCTURE","FL36005","72h","GEV",10000,2.728,150.84
"G300 CONTROL STRUCTURE","FL36005","72h","GNO",10000,2.7927,154.42
"G300 CONTROL STRUCTURE","FL36005","72h","GLO",10000,3.9392,217.81
"G301 CONTROL STRUCTURE","FL36006","24h","GPA",10000,1.9238,96.03
"G301 CONTROL STRUCTURE","FL36006","24h","PE3",10000,2.7735,138.45
"G301 CONTROL STRUCTURE","FL36006","24h","GNO",10000,3.051,152.3
"G301 CONTROL STRUCTURE","FL36006","24h","GEV",10000,3.0762,153.56
"G301 CONTROL STRUCTURE","FL36006","24h","GLO",10000,4.4586,222.56
"G301 CONTROL STRUCTURE","FL36006","72h","GPA",10000,1.7892,98.93
"G301 CONTROL STRUCTURE","FL36006","72h","PE3",10000,2.6055,144.07
"G301 CONTROL STRUCTURE","FL36006","72h","GEV",10000,2.728,150.84
"G301 CONTROL STRUCTURE","FL36006","72h","GNO",10000,2.7927,154.42
"G301 CONTROL STRUCTURE","FL36006","72h","GLO",10000,3.9392,217.81
"G94D CONTROL STRUCTURE","FL36019","24h","GPA",10000,1.9238,96.03
"G94D CONTROL STRUCTURE","FL36019","24h","PE3",10000,2.7735,138.45
"G94D CONTROL STRUCTURE","FL36019","24h","GNO",10000,3.051,152.3
"G94D CONTROL STRUCTURE","FL36019","24h","GEV",10000,3.0762,153.56
"G94D CONTROL STRUCTURE","FL36019","24h","GLO",10000,4.4586,222.56
"G94D CONTROL STRUCTURE","FL36019","72h","GPA",10000,1.7892,98.93
"G94D CONTROL STRUCTURE","FL36019","72h","PE3",10000,2.6055,144.07
"G94D CONTROL STRUCTURE","FL36019","72h","GEV",10000,2.728,150.84
"G94D CONTROL STRUCTURE","FL36019","72h","GNO",10000,2.7927,154.42
"G94D CONTROL STRUCTURE","FL36019","72h","GLO",10000,3.9392,217.81
"G94C CONTROL STRUCTURE","FL36018","24h","GPA",10000,1.9238,96.03
"G94C CONTROL STRUCTURE","FL36018","24h","PE3",10000,2.7735,138.45
"G94C CONTROL STRUCTURE","FL36018","24h","GNO",10000,3.051,152.3
"G94C CONTROL STRUCTURE","FL36018","24h","GEV",10000,3.0762,153.56
"G94C CONTROL STRUCTURE","FL36018","24h","GLO",10000,4.4586,222.56
"G94C CONTROL STRUCTURE","FL36018","72h","GPA",10000,1.7892,98.93
"G94C CONTROL STRUCTURE","FL36018","72h","PE3",10000,2.6055,144.07
"G94C CONTROL STRUCTURE","FL36018","72h","GEV",10000,2.728,150.84
"G94C CONTROL STRUCTURE","FL36018","72h","GNO",10000,2.7927,154.42
"G94C CONTROL STRUCTURE","FL36018","72h","GLO",10000,3.9392,217.81
"G94B CONTROL STRUCTURE","FL36017","24h","GPA",10000,1.9238,96.03
"G94B CONTROL STRUCTURE","FL36017","24h","PE3",10000,2.7735,138.45
"G94B CONTROL STRUCTURE","FL36017","24h","GNO",10000,3.051,152.3
"G94B CONTROL STRUCTURE","FL36017","24h","GEV",10000,3.0762,153.56
"G94B CONTROL STRUCTURE","FL36017","24h","GLO",10000,4.4586,222.56
"G94B CONTROL STRUCTURE","FL36017","72h","GPA",10000,1.7892,98.93
"G94B CONTROL STRUCTURE","FL36017","72h","PE3",10000,2.6055,144.07
"G94B CONTROL STRUCTURE","FL36017","72h","GEV",10000,2.728,150.84
"G94B CONTROL STRUCTURE","FL36017","72h","GNO",10000,2.7927,154.42
"G94B CONTROL STRUCTURE","FL36017","72h","GLO",10000,3.9392,217.81
"G94A CONTROL STRUCTURE","FL36016","24h","GPA",10000,1.9238,96.03
"G94A CONTROL STRUCTURE","FL36016","24h","PE3",10000,2.7735,138.45
"G94A CONTROL STRUCTURE","FL36016","24h","GNO",10000,3.051,152.3
"G94A CONTROL STRUCTURE","FL36016","24h","GEV",10000,3.0762,153.56
"G94A CONTROL STRUCTURE","FL36016","24h","GLO",10000,4.4586,222.56
"G94A CONTROL STRUCTURE","FL36016","72h","GPA",10000,1.7892,98.93
"G94A CONTROL STRUCTURE","FL36016","72h","PE3",10000,2.6055,144.07
"G94A CONTROL STRUCTURE","FL36016","72h","GEV",10000,2.728,150.84
"G94A CONTROL STRUCTURE","FL36016","72h","GNO",10000,2.7927,154.42
"G94A CONTROL STRUCTURE","FL36016","72h","GLO",10000,3.9392,217.81
"SAN ANTONIO","CA00813","24h","GPA",10000,2.185,107.09
"SAN ANTONIO","CA00813","24h","PE3",10000,3.3021,161.83
"SAN ANTONIO","CA00813","24h","GNO",10000,3.6442,178.6
"SAN ANTONIO","CA00813","24h","GEV",10000,3.6518,178.97
"SAN ANTONIO","CA00813","24h","GLO",10000,5.4355,266.39
"SAN ANTONIO","CA00813","72h","GPA",10000,3.1708,179.84
"SAN ANTONIO","CA00813","72h","PE3",10000,4.3261,245.37
"SAN ANTONIO","CA00813","72h","GNO",10000,5.3023,300.73
"SAN ANTONIO","CA00813","72h","GEV",10000,6.0285,341.92
"SAN ANTONIO","CA00813","72h","GLO",10000,8.8245,500.51
"SINCLAIR","GA00836","24h","GPA",10000,1.9238,96.03
"SINCLAIR","GA00836","24h","PE3",10000,2.7735,138.45
"SINCLAIR","GA00836","24h","GNO",10000,3.051,152.3
"SINCLAIR","GA00836","24h","GEV",10000,3.0762,153.56
"SINCLAIR","GA00836","24h","GLO",10000,4.4586,222.56
