"site","site_id","duration","T","F","growth_factor"
"COTTONWOOD - LAKE CO.","OR00535","72h",100,0.99,2.61668646792884
"COTTONWOOD - LAKE CO.","OR00535","72h",200,0.995,3.0859154099503
"COTTONWOOD - LAKE CO.","OR00535","72h",500,0.998,3.83918064997571
"COTTONWOOD - LAKE CO.","OR00535","72h",1000,0.999,4.53105705644132
"COTTONWOOD - LAKE CO.","OR00535","72h",2000,0.9995,5.34996761318546
"COTTONWOOD - LAKE CO.","OR00535","72h",5000,0.9998,6.66812225286016
"COTTONWOOD - LAKE CO.","OR00535","72h",10000,0.9999,7.88033146609689
"POTOMAC CREEK DAM #1","VA17902","24h",2,0.5,0.899649223640117
"POTOMAC CREEK DAM #1","VA17902","24h",5,0.8,1.2495687585266
"POTOMAC CREEK DAM #1","VA17902","24h",10,0.9,1.51138296771768
"POTOMAC CREEK DAM #1","VA17902","24h",25,0.96,1.87337185661982
"POTOMAC CREEK DAM #1","VA17902","24h",50,0.98,2.16434323752738
"POTOMAC CREEK DAM #1","VA17902","24h",100,0.99,2.47270641357135
"POTOMAC CREEK DAM #1","VA17902","24h",200,0.995,2.80019092006762
"POTOMAC CREEK DAM #1","VA17902","24h",500,0.998,3.26489690420385
"POTOMAC CREEK DAM #1","VA17902","24h",1000,0.999,3.64215152369309
"POTOMAC CREEK DAM #1","VA17902","24h",2000,0.9995,4.04291311069993
"POTOMAC CREEK DAM #1","VA17902","24h",5000,0.9998,4.61078950921102
"POTOMAC CREEK DAM #1","VA17902","24h",10000,0.9999,5.07071226460746
"POTOMAC CREEK DAM #1","VA17902","72h",2,0.5,0.899688973751771
"POTOMAC CREEK DAM #1","VA17902","72h",5,0.8,1.2593030286597
"POTOMAC CREEK DAM #1","VA17902","72h",10,0.9,1.52553526624018
"POTOMAC CREEK DAM #1","VA17902","72h",25,0.96,1.89076212732423
"POTOMAC CREEK DAM #1","VA17902","72h",50,0.98,2.18242575249204
"POTOMAC CREEK DAM #1","VA17902","72h",100,0.99,2.49000248252387
"POTOMAC CREEK DAM #1","VA17902","72h",200,0.995,2.815193573406
"POTOMAC CREEK DAM #1","VA17902","72h",500,0.998,3.27445266789376
"POTOMAC CREEK DAM #1","VA17902","72h",1000,0.999,3.64565578441873
"POTOMAC CREEK DAM #1","VA17902","72h",2000,0.9995,4.03859625265293
"POTOMAC CREEK DAM #1","VA17902","72h",5000,0.9998,4.59323327972776
"POTOMAC CREEK DAM #1","VA17902","72h",10000,0.9999,5.04079433427648
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",2,0.5,0.894247515701628
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",5,0.8,1.30241278310887
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",10,0.9,1.60242766739923
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",25,0.96,2.01917045746833
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",50,0.98,2.35804144182839
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",100,0.99,2.72171070752753
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",200,0.995,3.11329345469856
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",500,0.998,3.67857648538411
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",1000,0.999,4.14582136138044
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",2000,0.9995,4.6503987873908
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",5000,0.9998,5.37995401622686
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","24h",10000,0.9999,5.98341981216169
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",2,0.5,0.877698722840007
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",5,0.8,1.30766102491526
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",10,0.9,1.63470557003414
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",25,0.96,2.10342103469365
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",50,0.98,2.49620262055367
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",100,0.99,2.92869425365655
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",200,0.995,3.40643035443484
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",500,0.998,4.11688082272418
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",1000,0.999,4.72163094444465
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",2000,0.9995,5.39151376244086
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",5000,0.9998,6.38922265568407
"BARNEY M DAVIS COOLING RESERVOIR","TX01551","72h",10000,0.9999,7.23908354401234
"REACH 11 DETENTION DIKE 4","AZ82914","24h",2,0.5,0.913989654824198
"REACH 11 DETENTION DIKE 4","AZ82914","24h",5,0.8,1.29391204307039
"REACH 11 DETENTION DIKE 4","AZ82914","24h",10,0.9,1.56066738834156
"REACH 11 DETENTION DIKE 4","AZ82914","24h",25,0.96,1.91609740993137
"REACH 11 DETENTION DIKE 4","AZ82914","24h",50,0.98,2.19371634410613
"REACH 11 DETENTION DIKE 4","AZ82914","24h",100,0.99,2.48161692737425
"REACH 11 DETENTION DIKE 4","AZ82914","24h",200,0.995,2.78123109988479
"REACH 11 DETENTION DIKE 4","AZ82914","24h",500,0.998,3.19697013005054
"REACH 11 DETENTION DIKE 4","AZ82914","24h",1000,0.999,3.52737578985235
"REACH 11 DETENTION DIKE 4","AZ82914","24h",2000,0.9995,3.87228564613286
"REACH 11 DETENTION DIKE 4","AZ82914","24h",5000,0.9998,4.35167715437941
"REACH 11 DETENTION DIKE 4","AZ82914","24h",10000,0.9999,4.73296396161133
"REACH 11 DETENTION DIKE 4","AZ82914","72h",2,0.5,0.902158195446389
"REACH 11 DETENTION DIKE 4","AZ82914","72h",5,0.8,1.31264645799755
"REACH 11 DETENTION DIKE 4","AZ82914","72h",10,0.9,1.60035515293143
"REACH 11 DETENTION DIKE 4","AZ82914","72h",25,0.96,1.97945774123644
"REACH 11 DETENTION DIKE 4","AZ82914","72h",50,0.98,2.27218144217626
"REACH 11 DETENTION DIKE 4","AZ82914","72h",100,0.99,2.57313831096645
"REACH 11 DETENTION DIKE 4","AZ82914","72h",200,0.995,2.88408398243933
"REACH 11 DETENTION DIKE 4","AZ82914","72h",500,0.998,3.31259369532778
"REACH 11 DETENTION DIKE 4","AZ82914","72h",1000,0.999,3.6512139918424
"REACH 11 DETENTION DIKE 4","AZ82914","72h",2000,0.9995,4.00319411859107
"REACH 11 DETENTION DIKE 4","AZ82914","72h",5000,0.9998,4.49019132181641
"REACH 11 DETENTION DIKE 4","AZ82914","72h",10000,0.9999,4.87583984822545
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",2,0.5,0.95131640031898
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",5,0.8,1.22780180315183
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",10,0.9,1.408224922485
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",25,0.96,1.63323218883537
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",50,0.98,1.79804801097324
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",100,0.99,1.95989285571478
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",200,0.995,2.11942779301015
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",500,0.998,2.32730905526802
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",1000,0.999,2.4824851844335
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",2000,0.9995,2.6359593878526
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",5000,0.9998,2.83630616612949
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","24h",10000,0.9999,2.98598386014052
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",2,0.5,0.958899086481976
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",5,0.8,1.21994442796513
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",10,0.9,1.38563754793988
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",25,0.96,1.5871918470501
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",50,0.98,1.73128845759957
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",100,0.99,1.8699062794811
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",200,0.995,2.00377860515101
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",500,0.998,2.17414227690584
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",1000,0.999,2.29833697916808
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",2000,0.9995,2.41869415129537
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",5000,0.9998,2.57214478647924
"WEST FORK OF MILL CREEK LAKE DAM","OH00029","72h",10000,0.9999,2.68410700256353
"KNIFE LAKE","MN00400","24h",2,0.5,0.92844851709405
"KNIFE LAKE","MN00400","24h",5,0.8,1.24624590233384
"KNIFE LAKE","MN00400","24h",10,0.9,1.46898675921398
"KNIFE LAKE","MN00400","24h",25,0.96,1.76529493527834
"KNIFE LAKE","MN00400","24h",50,0.98,1.99637567700642
"KNIFE LAKE","MN00400","24h",100,0.99,2.23569793058201
"KNIFE LAKE","MN00400","24h",200,0.995,2.48443007607374
"KNIFE LAKE","MN00400","24h",500,0.998,2.82904010680206
"KNIFE LAKE","MN00400","24h",1000,0.999,3.10250148274232
"KNIFE LAKE","MN00400","24h",2000,0.9995,3.38759407284857
"KNIFE LAKE","MN00400","24h",5000,0.9998,3.78324272824736
"KNIFE LAKE","MN00400","24h",10000,0.9999,4.09744785586481
"KNIFE LAKE","MN00400","72h",2,0.5,0.942592640933511
"KNIFE LAKE","MN00400","72h",5,0.8,1.24572076022572
"KNIFE LAKE","MN00400","72h",10,0.9,1.44744886302223
"KNIFE LAKE","MN00400","72h",25,0.96,1.70351336712305
"KNIFE LAKE","MN00400","72h",50,0.98,1.89433188778129
"KNIFE LAKE","MN00400","72h",100,0.99,2.08446495851214
"KNIFE LAKE","MN00400","72h",200,0.995,2.27462389980898
"KNIFE LAKE","MN00400","72h",500,0.998,2.52660611988397
"KNIFE LAKE","MN00400","72h",1000,0.999,2.71788484089816
"KNIFE LAKE","MN00400","72h",2000,0.9995,2.90981728806262
"KNIFE LAKE","MN00400","72h",5000,0.9998,3.16460155957573
"KNIFE LAKE","MN00400","72h",10000,0.9999,3.35816634897303
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",2,0.5,0.874253435253102
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",5,0.8,1.29627546252264
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",10,0.9,1.61683944993293
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",25,0.96,2.06503518166416
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",50,0.98,2.42867008121117
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",100,0.99,2.81675960298001
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",200,0.995,3.23155315595354
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",500,0.998,3.82416571108335
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",1000,0.999,4.30827161847233
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",2000,0.9995,4.82514438368575
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",5000,0.9998,5.5616169168151
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","24h",10000,0.9999,6.16120370632112
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",2,0.5,0.86099754846746
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",5,0.8,1.28383298600212
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",10,0.9,1.62422614973811
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",25,0.96,2.13812945033858
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",50,0.98,2.59082743778999
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",100,0.99,3.11102764127601
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",200,0.995,3.71056369646719
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",500,0.998,4.64735333467022
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",1000,0.999,5.48460442427968
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",2000,0.9995,6.45204428905348
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",5000,0.9998,7.96582300509372
"GALVESTON COUNTY WATER INDUSTRIAL RESERVOIR DAM","TX01595","72h",10000,0.9999,9.31962370805736
"LITTLE ST GERMAIN","WI01017","24h",2,0.5,0.915679395599344
"LITTLE ST GERMAIN","WI01017","24h",5,0.8,1.2290341118381
"LITTLE ST GERMAIN","WI01017","24h",10,0.9,1.46252409277419
"LITTLE ST GERMAIN","WI01017","24h",25,0.96,1.79092012903072
"LITTLE ST GERMAIN","WI01017","24h",50,0.98,2.06117476858277
"LITTLE ST GERMAIN","WI01017","24h",100,0.99,2.35418786139515
"LITTLE ST GERMAIN","WI01017","24h",200,0.995,2.67291667575067
"LITTLE ST GERMAIN","WI01017","24h",500,0.998,3.13850242769584
"LITTLE ST GERMAIN","WI01017","24h",1000,0.999,3.52787267340824
"LITTLE ST GERMAIN","WI01017","24h",2000,0.9995,3.95263103998544
"LITTLE ST GERMAIN","WI01017","24h",5000,0.9998,4.57406763325542
"LITTLE ST GERMAIN","WI01017","24h",10000,0.9999,5.09414767174299
"LITTLE ST GERMAIN","WI01017","72h",2,0.5,0.932401834171522
"LITTLE ST GERMAIN","WI01017","72h",5,0.8,1.2050972805407
"LITTLE ST GERMAIN","WI01017","72h",10,0.9,1.41016550058484
"LITTLE ST GERMAIN","WI01017","72h",25,0.96,1.7154886307805
"LITTLE ST GERMAIN","WI01017","72h",50,0.98,1.98548871022034
"LITTLE ST GERMAIN","WI01017","72h",100,0.99,2.29887430495109
"LITTLE ST GERMAIN","WI01017","72h",200,0.995,2.66469245616013
"LITTLE ST GERMAIN","WI01017","72h",500,0.998,3.24586617025309
"LITTLE ST GERMAIN","WI01017","72h",1000,0.999,3.77425587664572
"LITTLE ST GERMAIN","WI01017","72h",2000,0.9995,4.39414753458
"LITTLE ST GERMAIN","WI01017","72h",5000,0.9998,5.38166140404458
"LITTLE ST GERMAIN","WI01017","72h",10000,0.9999,6.28060370248349
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",2,0.5,0.935323083620867
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",5,0.8,1.19864498086634
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",10,0.9,1.39619588151225
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",25,0.96,1.68974261024225
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",50,0.98,1.94884934136092
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",100,0.99,2.24912207582392
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",200,0.995,2.59909262795247
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",500,0.998,3.15409077318509
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",1000,0.999,3.6577935925538
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",2000,0.9995,4.24782025937864
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",5000,0.9998,5.18607725862354
"CARDINAL FLY ASH NO. 2 DAM","OH01826","24h",10000,0.9999,6.03867965742697
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",2,0.5,0.948311334746218
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",5,0.8,1.21600385559546
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",10,0.9,1.39512131591709
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",25,0.96,1.6236032622763
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",50,0.98,1.7946811026331
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",100,0.99,1.9658357963388
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",200,0.995,2.13770422875981
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",500,0.998,2.36651344503897
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",1000,0.999,2.54101156218453
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",2000,0.9995,2.7168088383567
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",5000,0.9998,2.95126198562891
"CARDINAL FLY ASH NO. 2 DAM","OH01826","72h",10000,0.9999,3.13021046894133
"RED LAKE","NM00151","24h",2,0.5,0.933261961862801
"RED LAKE","NM00151","24h",5,0.8,1.27865321122402
"RED LAKE","NM00151","24h",10,0.9,1.50980580574104
"RED LAKE","NM00151","24h",25,0.96,1.80471624598596
"RED LAKE","NM00151","24h",50,0.98,2.02557123759605
"RED LAKE","NM00151","24h",100,0.99,2.24655793093343
"RED LAKE","NM00151","24h",200,0.995,2.46849861649397
"RED LAKE","NM00151","24h",500,0.998,2.76401927959876
"RED LAKE","NM00151","24h",1000,0.999,2.98943202178434
"RED LAKE","NM00151","24h",2000,0.9995,3.21655603083911
"RED LAKE","NM00151","24h",5000,0.9998,3.51951257463139
"RED LAKE","NM00151","24h",10000,0.9999,3.75078592313583
"RED LAKE","NM00151","72h",2,0.5,0.939129318662216
"RED LAKE","NM00151","72h",5,0.8,1.27902381116211
"RED LAKE","NM00151","72h",10,0.9,1.50181375861957
"RED LAKE","NM00151","72h",25,0.96,1.78077206266427
"RED LAKE","NM00151","72h",50,0.98,1.98590456235958
"RED LAKE","NM00151","72h",100,0.99,2.18800642499203
"RED LAKE","NM00151","72h",200,0.995,2.3878799111992
"RED LAKE","NM00151","72h",500,0.998,2.64931676417081
"RED LAKE","NM00151","72h",1000,0.999,2.84521385751701
"RED LAKE","NM00151","72h",2000,0.9995,3.039597358251
"RED LAKE","NM00151","72h",5000,0.9998,3.29431248953154
"RED LAKE","NM00151","72h",10000,0.9999,3.48533265996497
"DD NO 7-4 (DOLL)","KS04984","24h",2,0.5,0.931574853291486
"DD NO 7-4 (DOLL)","KS04984","24h",5,0.8,1.24502524399206
"DD NO 7-4 (DOLL)","KS04984","24h",10,0.9,1.47354931213467
"DD NO 7-4 (DOLL)","KS04984","24h",25,0.96,1.80507567709263
"DD NO 7-4 (DOLL)","KS04984","24h",50,0.98,2.09124667575961
"DD NO 7-4 (DOLL)","KS04984","24h",100,0.99,2.41669430156248
"DD NO 7-4 (DOLL)","KS04984","24h",200,0.995,2.78900318846031
"DD NO 7-4 (DOLL)","KS04984","24h",500,0.998,3.36676236135993
"DD NO 7-4 (DOLL)","KS04984","24h",1000,0.999,3.88007974572808
"DD NO 7-4 (DOLL)","KS04984","24h",2000,0.9995,4.47037275721515
"DD NO 7-4 (DOLL)","KS04984","24h",5000,0.9998,5.3890073927768
"DD NO 7-4 (DOLL)","KS04984","24h",10000,0.9999,6.20623666833823
"DD NO 7-4 (DOLL)","KS04984","72h",2,0.5,0.936405917010294
"DD NO 7-4 (DOLL)","KS04984","72h",5,0.8,1.27683619960251
"DD NO 7-4 (DOLL)","KS04984","72h",10,0.9,1.50253145261849
"DD NO 7-4 (DOLL)","KS04984","72h",25,0.96,1.78804112928627
"DD NO 7-4 (DOLL)","KS04984","72h",50,0.98,2.00009630189248
"DD NO 7-4 (DOLL)","KS04984","72h",100,0.99,2.21079465495117
"DD NO 7-4 (DOLL)","KS04984","72h",200,0.995,2.42093146030561
"DD NO 7-4 (DOLL)","KS04984","72h",500,0.998,2.69848392811901
"DD NO 7-4 (DOLL)","KS04984","72h",1000,0.999,2.90849093983215
"DD NO 7-4 (DOLL)","KS04984","72h",2000,0.9995,3.11862836108918
"DD NO 7-4 (DOLL)","KS04984","72h",5000,0.9998,3.39667688621435
"DD NO 7-4 (DOLL)","KS04984","72h",10000,0.9999,3.60723300082087
"MAD RIVER DAM","CT00500","24h",2,0.5,0.905021797683853
"MAD RIVER DAM","CT00500","24h",5,0.8,1.21182201552935
"MAD RIVER DAM","CT00500","24h",10,0.9,1.45762368256326
"MAD RIVER DAM","CT00500","24h",25,0.96,1.84365425423771
"MAD RIVER DAM","CT00500","24h",50,0.98,2.20235489836987
"MAD RIVER DAM","CT00500","24h",100,0.99,2.63649907175303
"MAD RIVER DAM","CT00500","24h",200,0.995,3.16471450720171
"MAD RIVER DAM","CT00500","24h",500,0.998,4.04539708267009
"MAD RIVER DAM","CT00500","24h",1000,0.999,4.88482202465874
"MAD RIVER DAM","CT00500","24h",2000,0.9995,5.91085673966563
"MAD RIVER DAM","CT00500","24h",5000,0.9998,7.62585923904414
"MAD RIVER DAM","CT00500","24h",10000,0.9999,9.26238613598999
"MAD RIVER DAM","CT00500","72h",2,0.5,0.895257274908874
"MAD RIVER DAM","CT00500","72h",5,0.8,1.21643530701267
"MAD RIVER DAM","CT00500","72h",10,0.9,1.47804272687724
"MAD RIVER DAM","CT00500","72h",25,0.96,1.89468194600541
"MAD RIVER DAM","CT00500","72h",50,0.98,2.28686706749025
"MAD RIVER DAM","CT00500","72h",100,0.99,2.76677014634271
"MAD RIVER DAM","CT00500","72h",200,0.995,3.3570257988731
"MAD RIVER DAM","CT00500","72h",500,0.998,4.35368070206862
"MAD RIVER DAM","CT00500","72h",1000,0.999,5.31544775926602
"MAD RIVER DAM","CT00500","72h",2000,0.9995,6.50371646655404
"MAD RIVER DAM","CT00500","72h",5000,0.9998,8.51507532321633
"MAD RIVER DAM","CT00500","72h",10000,0.9999,10.4581927929911
"CANNON CREEK DAM","KY00275","24h",2,0.5,0.939655379384987
"CANNON CREEK DAM","KY00275","24h",5,0.8,1.20644574591389
"CANNON CREEK DAM","KY00275","24h",10,0.9,1.39371368905662
"CANNON CREEK DAM","KY00275","24h",25,0.96,1.64316803573125
"CANNON CREEK DAM","KY00275","24h",50,0.98,1.83796238372132
"CANNON CREEK DAM","KY00275","24h",100,0.99,2.03992755629871
"CANNON CREEK DAM","KY00275","24h",200,0.995,2.25006501566226
"CANNON CREEK DAM","KY00275","24h",500,0.998,2.54157553740091
"CANNON CREEK DAM","KY00275","24h",1000,0.999,2.77319436435748
"CANNON CREEK DAM","KY00275","24h",2000,0.9995,3.01492941247517
"CANNON CREEK DAM","KY00275","24h",5000,0.9998,3.35083475050696
"CANNON CREEK DAM","KY00275","24h",10000,0.9999,3.61793322631146
"CANNON CREEK DAM","KY00275","72h",2,0.5,0.941851052931848
"CANNON CREEK DAM","KY00275","72h",5,0.8,1.21609678501603
"CANNON CREEK DAM","KY00275","72h",10,0.9,1.40472713324445
"CANNON CREEK DAM","KY00275","72h",25,0.96,1.65141367949159
"CANNON CREEK DAM","KY00275","72h",50,0.98,1.84064267196465
"CANNON CREEK DAM","KY00275","72h",100,0.99,2.03388538182321
"CANNON CREEK DAM","KY00275","72h",200,0.995,2.23193847994776
"CANNON CREEK DAM","KY00275","72h",500,0.998,2.50192229959232
"CANNON CREEK DAM","KY00275","72h",1000,0.999,2.71273709902649
"CANNON CREEK DAM","KY00275","72h",2000,0.9995,2.92948272409871
"CANNON CREEK DAM","KY00275","72h",5000,0.9998,3.22545425835146
"CANNON CREEK DAM","KY00275","72h",10000,0.9999,3.4567441158271
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",2,0.5,0.950607990265149
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",5,0.8,1.1836528031385
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",10,0.9,1.35242607685817
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",25,0.96,1.59590775325763
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",50,0.98,1.8049888581893
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",100,0.99,2.04172522204237
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",200,0.995,2.31137656073571
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",500,0.998,2.72772268935235
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",1000,0.999,3.09580061076692
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",2000,0.9995,3.51725916333822
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",5000,0.9998,4.1698609184242
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","24h",10000,0.9999,4.74755795963
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",2,0.5,0.963122439520044
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",5,0.8,1.19013158587795
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",10,0.9,1.34621409872741
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",25,0.96,1.56185242443597
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",50,0.98,1.73969025035018
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",100,0.99,1.93431114700538
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",200,0.995,2.14865080945673
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",500,0.998,2.46689937444635
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",1000,0.999,2.73762012506403
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",2000,0.9995,3.03743490309578
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",5000,0.9998,3.48394738584643
"NEWMAN LAKE FLOOD CONTROL DAM","WA00396","72h",10000,0.9999,3.86430485256605
"N. FORK OF POUND DAM","VA19501","24h",2,0.5,0.942785783395368
"N. FORK OF POUND DAM","VA19501","24h",5,0.8,1.20281103290377
"N. FORK OF POUND DAM","VA19501","24h",10,0.9,1.38373147168701
"N. FORK OF POUND DAM","VA19501","24h",25,0.96,1.62281553361602
