"site","site_id","duration","station","n","mean","Lcv","Lskew","Lkurt"
"WEST HILL DAM","MA00971","24h","USC00199080",28,97.616,0.1862,0.3263,0.3193
"WEST HILL DAM","MA00971","24h","USC00190218",62,88.379,0.1986,0.3023,0.237
"WEST HILL DAM","MA00971","24h","USC00190360",21,63.043,0.1833,0.0987,0.1289
"WEST HILL DAM","MA00971","24h","USC00198918",37,77.344,0.2133,0.3176,0.2036
"WEST HILL DAM","MA00971","24h","USC00373306",26,83.285,0.2057,0.3072,0.1521
"WEST HILL DAM","MA00971","24h","USC00190998",55,80.205,0.1407,0.0819,0.1541
"WEST HILL DAM","MA00971","24h","USC00192975",79,83.478,0.187,0.308,0.2457
"WEST HILL DAM","MA00971","24h","USC00199928",64,76.651,0.2339,0.3776,0.2695
"WEST HILL DAM","MA00971","24h","USC00190801",45,96.263,0.2212,0.293,0.2222
"WEST HILL DAM","MA00971","24h","USW00094746",78,80.533,0.1854,0.1776,0.1824
"WEST HILL DAM","MA00971","24h","USC00195175",36,89.069,0.1991,0.3007,0.1573
"WEST HILL DAM","MA00971","24h","USC00375270",52,96.08,0.1552,0.2233,0.2074
"WEST HILL DAM","MA00971","24h","USC00194012",47,90.717,0.2025,0.2869,0.1991
"WEST HILL DAM","MA00971","24h","USC00198757",55,86.93,0.1648,0.2367,0.1944
"WEST HILL DAM","MA00971","24h","USC00069388",56,88.249,0.1707,0.1718,0.1501
"WEST HILL DAM","MA00971","24h","USC00198755",24,89.261,0.2645,0.3716,0.182
"WEST HILL DAM","MA00971","24h","USC00066645",25,85.568,0.197,0.3237,0.2176
"WEST HILL DAM","MA00971","24h","USC00191561",63,86.153,0.2128,0.287,0.2181
"WEST HILL DAM","MA00971","24h","USC00194449",53,84.82,0.18,0.2098,0.1985
"WEST HILL DAM","MA00971","24h","USC00376710",21,105.241,0.1931,0.107,0.0979
"WEST HILL DAM","MA00971","24h","USW00054704",28,75.363,0.2129,0.1689,0.1712
"WEST HILL DAM","MA00971","24h","USC00193931",34,106.017,0.2451,0.24,0.2202
"WEST HILL DAM","MA00971","24h","USC00195984",50,93.331,0.192,0.2032,0.1766
"WEST HILL DAM","MA00971","24h","USC00194580",45,80.82,0.1796,0.3563,0.2125
"WEST HILL DAM","MA00971","24h","USC00199360",47,79.804,0.221,0.389,0.3046
"WEST HILL DAM","MA00971","24h","USC00197627",91,84.161,0.1922,0.258,0.2718
"WEST HILL DAM","MA00971","24h","USC00198154",45,90.935,0.2007,0.2635,0.2445
"WEST HILL DAM","MA00971","24h","USC00190736",140,86.399,0.1971,0.2346,0.1716
"WEST HILL DAM","MA00971","24h","USW00014753",24,85.287,0.17,0.181,0.1251
"WEST HILL DAM","MA00971","24h","USC00191622",45,68.32,0.1908,0.1725,0.0611
"WEST HILL DAM","MA00971","24h","USC00192107",62,74.241,0.1527,0.1389,0.1778
"WEST HILL DAM","MA00971","24h","USC00196644",36,104.192,0.225,0.2842,0.2378
"WEST HILL DAM","MA00971","24h","USW00014765",78,84.159,0.1884,0.1953,0.1676
"WEST HILL DAM","MA00971","24h","USC00191447",90,87.143,0.2021,0.3227,0.2093
"WEST HILL DAM","MA00971","24h","USC00193890",41,83.041,0.1716,0.1423,0.1121
"WEST HILL DAM","MA00971","24h","USC00060918",31,85.002,0.2067,0.3253,0.1491
"WEST HILL DAM","MA00971","24h","USW00014702",48,83.396,0.2355,0.3781,0.288
"WEST HILL DAM","MA00971","24h","USC00194135",42,80.588,0.1844,0.1746,0.1884
"WEST HILL DAM","MA00971","24h","USC00190535",52,84.752,0.2047,0.3121,0.2316
"WEST HILL DAM","MA00971","24h","USC00190860",110,81.51,0.2048,0.2395,0.177
"WEST HILL DAM","MA00971","24h","USC00190408",65,74.312,0.1658,0.2189,0.1661
"WEST HILL DAM","MA00971","72h","USC00195524",61,100.896,0.1727,0.1996,0.1323
"WEST HILL DAM","MA00971","72h","USC00194760",85,106.123,0.2051,0.397,0.294
"WEST HILL DAM","MA00971","72h","USC00199316",48,108.635,0.1835,0.1296,0.0558
"WEST HILL DAM","MA00971","72h","USC00194771",29,106.655,0.251,0.3753,0.296
"WEST HILL DAM","MA00971","72h","USC00379423",66,104.356,0.188,0.2526,0.15
"WEST HILL DAM","MA00971","72h","USC00192997",93,107.172,0.2036,0.287,0.207
"WEST HILL DAM","MA00971","72h","USC00190218",62,100.422,0.2282,0.4083,0.2682
"WEST HILL DAM","MA00971","72h","USC00190360",21,78.447,0.1899,0.2118,0.1568
"WEST HILL DAM","MA00971","72h","USC00198918",37,95.345,0.2291,0.3832,0.2307
"WEST HILL DAM","MA00971","72h","USC00373306",26,102.695,0.2105,0.3537,0.2184
"WEST HILL DAM","MA00971","72h","USC00190998",55,100.028,0.1589,0.1255,0.1981
"WEST HILL DAM","MA00971","72h","USC00192975",79,96.664,0.2176,0.3209,0.2062
"WEST HILL DAM","MA00971","72h","USC00199928",64,93.534,0.2395,0.3756,0.2087
"WEST HILL DAM","MA00971","72h","USC00190801",45,96.637,0.1957,0.2745,0.2087
"WEST HILL DAM","MA00971","72h","USW00094746",78,98.171,0.1718,0.1729,0.2162
"WEST HILL DAM","MA00971","72h","USC00195175",36,113.875,0.1793,0.1497,0.0838
"WEST HILL DAM","MA00971","72h","USC00375270",52,114.233,0.1646,0.2278,0.1396
"WEST HILL DAM","MA00971","72h","USC00194012",47,101.751,0.2098,0.342,0.1816
"WEST HILL DAM","MA00971","72h","USC00198757",55,106.877,0.1834,0.2662,0.2025
"WEST HILL DAM","MA00971","72h","USC00069388",56,102.104,0.1541,0.0847,0.1194
"WEST HILL DAM","MA00971","72h","USC00066645",25,99.692,0.2378,0.3331,0.1465
"WEST HILL DAM","MA00971","72h","USC00191561",63,96.094,0.1888,0.2625,0.1906
"WEST HILL DAM","MA00971","72h","USC00194449",53,106.312,0.2101,0.3395,0.2955
"WEST HILL DAM","MA00971","72h","USC00376710",21,100.773,0.1827,0.0863,0.0858
"WEST HILL DAM","MA00971","72h","USC00193931",34,105.054,0.2344,0.2029,0.196
"WEST HILL DAM","MA00971","72h","USC00195984",50,109.409,0.199,0.2916,0.179
"WEST HILL DAM","MA00971","72h","USC00194580",45,99.912,0.1925,0.1803,0.136
"WEST HILL DAM","MA00971","72h","USC00199360",47,94.639,0.2294,0.391,0.324
"WEST HILL DAM","MA00971","72h","USC00197627",91,105.162,0.2115,0.2836,0.236
"WEST HILL DAM","MA00971","72h","USC00198368",33,106.333,0.2026,0.2724,0.2536
"WEST HILL DAM","MA00971","72h","USC00198154",45,93.309,0.2036,0.2542,0.192
"WEST HILL DAM","MA00971","72h","USC00190736",140,107.996,0.2174,0.2741,0.1841
"WEST HILL DAM","MA00971","72h","USW00014753",24,104.635,0.1854,0.3243,0.2772
"WEST HILL DAM","MA00971","72h","USC00199442",21,103.49,0.2237,0.3311,0.2276
"WEST HILL DAM","MA00971","72h","USC00191622",45,81.722,0.2123,0.4161,0.2558
"WEST HILL DAM","MA00971","72h","USC00192107",62,92.66,0.1804,0.2014,0.1074
"WEST HILL DAM","MA00971","72h","USC00196644",36,100.019,0.2186,0.2757,0.1894
"WEST HILL DAM","MA00971","72h","USW00014765",78,99.682,0.1992,0.2898,0.2397
"WEST HILL DAM","MA00971","72h","USC00191447",90,105.074,0.219,0.3122,0.2096
"WEST HILL DAM","MA00971","72h","USC00193890",41,97.79,0.2197,0.3631,0.2702
"WEST HILL DAM","MA00971","72h","USC00060918",31,93.471,0.1703,0.2681,0.1649
"WEST HILL DAM","MA00971","72h","USW00014702",48,102.182,0.239,0.3547,0.2941
"WEST HILL DAM","MA00971","72h","USC00194135",42,91.721,0.1939,0.203,0.1053
"WEST HILL DAM","MA00971","72h","USC00190535",52,104.886,0.2158,0.2587,0.2404
"WEST HILL DAM","MA00971","72h","USC00190860",110,101.934,0.2156,0.2629,0.1636
"WEST HILL DAM","MA00971","72h","USC00190408",65,91.486,0.1697,0.1999,0.1927
"LAKE POINSETT DAM","AR00477","24h","USC00034654",40,100.734,0.155,0.0117,0.0491
"LAKE POINSETT DAM","AR00477","24h","USC00035586",29,90.895,0.1727,0.1983,0.1249
"LAKE POINSETT DAM","AR00477","24h","USC00038052",110,100.948,0.1736,0.15,0.0578
"LAKE POINSETT DAM","AR00477","24h","USC00033734",121,93.636,0.148,0.1255,0.1286
"LAKE POINSETT DAM","AR00477","24h","USC00030536",77,108.501,0.1786,0.196,0.2167
"LAKE POINSETT DAM","AR00477","24h","USC00033998",37,100.769,0.1784,0.2314,0.0802
"LAKE POINSETT DAM","AR00477","24h","USC00030512",20,101.598,0.1715,0.0272,0.1557
"LAKE POINSETT DAM","AR00477","24h","USC00035186",122,97.015,0.158,0.2068,0.1554
"LAKE POINSETT DAM","AR00477","24h","USC00034528",61,95.539,0.168,0.2839,0.2331
"LAKE POINSETT DAM","AR00477","24h","USC00032564",25,102.505,0.1515,0.1941,0.204
"LAKE POINSETT DAM","AR00477","24h","USC00033821",67,93.854,0.1533,0.1278,0.1305
"LAKE POINSETT DAM","AR00477","24h","USC00030064",72,95.838,0.1612,0.1886,0.0764
"LAKE POINSETT DAM","AR00477","24h","USC00037912",21,104.773,0.1542,0.232,0.2755
"LAKE POINSETT DAM","AR00477","24h","USW00053959",24,99.854,0.2057,0.2338,0.3292
"LAKE POINSETT DAM","AR00477","24h","USC00035562",48,99.226,0.1632,0.2519,0.1912
"LAKE POINSETT DAM","AR00477","24h","USC00035563",47,94.588,0.145,0.0035,0.0684
"LAKE POINSETT DAM","AR00477","24h","USC00030676",28,89.952,0.1717,0.1296,0.138
"LAKE POINSETT DAM","AR00477","24h","USC00037712",60,101.585,0.1769,0.2532,0.1606
"LAKE POINSETT DAM","AR00477","24h","USC00035480",53,94.564,0.1628,0.1445,0.1274
"LAKE POINSETT DAM","AR00477","24h","USC00030326",79,106.397,0.1695,0.1698,0.1531
"LAKE POINSETT DAM","AR00477","24h","USW00093916",37,93.283,0.1448,0.2023,0.2305
"LAKE POINSETT DAM","AR00477","24h","USW00093991",27,96.728,0.1684,0.2414,0.3597
"LAKE POINSETT DAM","AR00477","24h","USC00037524",20,100.525,0.1609,0.0781,0.1832
"LAKE POINSETT DAM","AR00477","24h","USC00031052",30,111.753,0.1372,0.0843,0.169
"LAKE POINSETT DAM","AR00477","24h","USC00030534",30,92.344,0.1755,0.2989,0.2325
"LAKE POINSETT DAM","AR00477","24h","USW00093839",45,98.963,0.1769,0.1994,0.179
"LAKE POINSETT DAM","AR00477","24h","USC00030746",109,97.662,0.1755,0.2021,0.1445
"LAKE POINSETT DAM","AR00477","24h","USC00224842",61,92.119,0.1447,0.1326,0.1505
"LAKE POINSETT DAM","AR00477","24h","USW00013893",86,96.603,0.161,0.0608,0.1324
"LAKE POINSETT DAM","AR00477","24h","USC00030806",80,91.845,0.167,0.1441,0.0841
"LAKE POINSETT DAM","AR00477","24h","USC00032760",103,104.89,0.1808,0.2157,0.1748
"LAKE POINSETT DAM","AR00477","24h","USC00035820",127,93.306,0.1641,0.2087,0.1553
"LAKE POINSETT DAM","AR00477","24h","USC00030936",107,99.578,0.1503,0.0611,0.0938
"LAKE POINSETT DAM","AR00477","24h","USC00400884",43,104.428,0.2095,0.2991,0.2505
"LAKE POINSETT DAM","AR00477","24h","USC00034638",110,97.767,0.154,0.1538,0.122
"LAKE POINSETT DAM","AR00477","24h","USC00402108",114,105.129,0.1927,0.2562,0.1671
"LAKE POINSETT DAM","AR00477","24h","USW00053869",28,84.322,0.1889,0.3069,0.2991
"LAKE POINSETT DAM","AR00477","24h","USC00405956",37,106.916,0.1846,0.1513,0.1022
"LAKE POINSETT DAM","AR00477","24h","USC00030460",104,95.291,0.179,0.1891,0.1376
"LAKE POINSETT DAM","AR00477","24h","USC00228998",55,111.43,0.1991,0.2049,0.1604
"LAKE POINSETT DAM","AR00477","24h","USC00227066",69,99.887,0.1662,0.2288,0.2146
"LAKE POINSETT DAM","AR00477","24h","USC00234417",49,100.983,0.2102,0.302,0.2415
"LAKE POINSETT DAM","AR00477","24h","USC00031968",84,99.042,0.1952,0.1233,0.1434
"LAKE POINSETT DAM","AR00477","24h","USC00220237",73,102.047,0.1474,0.103,0.1443
"LAKE POINSETT DAM","AR00477","24h","USC00228996",26,97.206,0.2138,0.2672,0.1998
"LAKE POINSETT DAM","AR00477","24h","USC00403447",26,108.189,0.1994,0.2753,0.1906
"LAKE POINSETT DAM","AR00477","24h","USC00226527",25,112.824,0.1914,0.1256,-0.0115
"LAKE POINSETT DAM","AR00477","24h","USC00223975",106,100.808,0.1701,0.1992,0.1487
"LAKE POINSETT DAM","AR00477","24h","USC00220325",35,112.706,0.2065,0.3178,0.1399
"LAKE POINSETT DAM","AR00477","72h","USC00034654",40,125.498,0.1402,0.0876,0.2169
"LAKE POINSETT DAM","AR00477","72h","USC00035586",29,123.92,0.1345,0.0426,0.0587
"LAKE POINSETT DAM","AR00477","72h","USC00038052",110,126.978,0.1927,0.2073,0.124
"LAKE POINSETT DAM","AR00477","72h","USC00033734",121,123.008,0.1656,0.1093,0.0874
"LAKE POINSETT DAM","AR00477","72h","USW00003953",27,122.707,0.1708,0.0397,0.1187
"LAKE POINSETT DAM","AR00477","72h","USC00030536",77,129.066,0.1915,0.2017,0.2025
"LAKE POINSETT DAM","AR00477","72h","USC00033998",37,126.985,0.1673,0.2643,0.1386
"LAKE POINSETT DAM","AR00477","72h","USC00035186",122,126.338,0.163,0.147,0.1006
"LAKE POINSETT DAM","AR00477","72h","USC00034528",61,119.183,0.1649,0.2419,0.2067
"LAKE POINSETT DAM","AR00477","72h","USC00032564",25,135.692,0.1518,0.2128,0.14
"LAKE POINSETT DAM","AR00477","72h","USC00033821",67,116.756,0.1452,0.0534,0.0993
"LAKE POINSETT DAM","AR00477","72h","USC00030064",72,121.828,0.1787,0.1072,0.1583
"LAKE POINSETT DAM","AR00477","72h","USC00037912",21,118.337,0.1842,0.1662,0.2343
"LAKE POINSETT DAM","AR00477","72h","USW00053959",24,118.493,0.2177,0.1267,0.2526
"LAKE POINSETT DAM","AR00477","72h","USC00035562",48,124.748,0.1594,0.244,0.2007
"LAKE POINSETT DAM","AR00477","72h","USC00035563",47,115.229,0.1727,0.1255,0.1411
"LAKE POINSETT DAM","AR00477","72h","USC00030676",28,114.451,0.1762,0.1275,0.1216
"LAKE POINSETT DAM","AR00477","72h","USC00037712",60,129.807,0.1993,0.2892,0.1896
"LAKE POINSETT DAM","AR00477","72h","USC00035480",53,114.433,0.158,0.0113,0.0771
"LAKE POINSETT DAM","AR00477","72h","USC00030326",79,128.78,0.1681,0.1164,0.1284
"LAKE POINSETT DAM","AR00477","72h","USW00093916",37,119.246,0.1694,0.1549,0.2419
"LAKE POINSETT DAM","AR00477","72h","USW00093991",27,120.468,0.1664,0.1047,0.231
"LAKE POINSETT DAM","AR00477","72h","USC00037524",20,123.554,0.135,0.1842,0.1256
"LAKE POINSETT DAM","AR00477","72h","USC00031052",30,128.105,0.1245,-0.0247,0.0589
"LAKE POINSETT DAM","AR00477","72h","USC00030534",30,115.748,0.1735,0.2525,0.1441
"LAKE POINSETT DAM","AR00477","72h","USW00093839",45,123.909,0.1794,0.2277,0.2301
"LAKE POINSETT DAM","AR00477","72h","USC00030746",109,123.046,0.1569,0.0864,0.0802
"LAKE POINSETT DAM","AR00477","72h","USC00224842",61,113.489,0.1495,0.0273,0.0992
"LAKE POINSETT DAM","AR00477","72h","USW00013893",86,121.302,0.159,0.0997,0.1919
"LAKE POINSETT DAM","AR00477","72h","USC00030806",80,117.635,0.1809,0.1771,0.1656
"LAKE POINSETT DAM","AR00477","72h","USC00032760",103,131.617,0.1715,0.226,0.1446
"LAKE POINSETT DAM","AR00477","72h","USC00035820",127,122.057,0.1963,0.1833,0.1233
"LAKE POINSETT DAM","AR00477","72h","USC00030936",107,125.714,0.1604,0.1943,0.1766
"LAKE POINSETT DAM","AR00477","72h","USC00400884",43,126.199,0.1839,0.2386,0.2888
"LAKE POINSETT DAM","AR00477","72h","USC00034638",110,121.58,0.1575,0.1503,0.1453
"LAKE POINSETT DAM","AR00477","72h","USC00402108",114,131.498,0.1948,0.2223,0.1515
"LAKE POINSETT DAM","AR00477","72h","USW00053869",28,101.326,0.1802,0.2585,0.1947
"LAKE POINSETT DAM","AR00477","72h","USC00405956",37,132.065,0.176,0.2358,0.2014
"LAKE POINSETT DAM","AR00477","72h","USC00030460",104,123.615,0.1648,0.1785,0.1264
"LAKE POINSETT DAM","AR00477","72h","USC00228998",55,129.173,0.1729,0.1647,0.1404
"LAKE POINSETT DAM","AR00477","72h","USC00227066",69,124.764,0.1559,0.2319,0.206
"LAKE POINSETT DAM","AR00477","72h","USC00031968",83,125.814,0.1895,0.199,0.1055
"LAKE POINSETT DAM","AR00477","72h","USC00220237",73,119.845,0.1486,0.1663,0.1811
"LAKE POINSETT DAM","AR00477","72h","USC00228996",26,122.277,0.1836,0.2817,0.2602
"LAKE POINSETT DAM","AR00477","72h","USC00403447",26,136.709,0.1934,0.2532,0.1761
"LAKE POINSETT DAM","AR00477","72h","USC00036506",105,132.112,0.1617,0.1422,0.17
"LAKE POINSETT DAM","AR00477","72h","USC00226527",25,141.139,0.1809,0.2393,0.1826
"LAKE POINSETT DAM","AR00477","72h","USC00223975",106,124.124,0.1627,0.1546,0.1918
"LAKE POINSETT DAM","AR00477","72h","USC00220325",35,139.477,0.2064,0.309,0.2062
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201435",22,54.522,0.1441,0.0685,0.0316
"SILVER LAKE MAIN DAM","MI00197","24h","USC00203991",29,60.595,0.1923,0.202,0.2568
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201439",50,59.458,0.1942,0.339,0.3049
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204130",20,50.149,0.1402,0.227,0.137
"SILVER LAKE MAIN DAM","MI00197","24h","USC00200770",36,57.73,0.1758,0.2273,0.1669
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204127",85,57.798,0.208,0.1974,0.1631
"SILVER LAKE MAIN DAM","MI00197","24h","USW00094850",64,59.081,0.1731,0.163,0.2191
"SILVER LAKE MAIN DAM","MI00197","24h","USW00014838",94,55.026,0.1967,0.2426,0.2273
"SILVER LAKE MAIN DAM","MI00197","24h","USC00203744",57,61.236,0.1729,0.1475,0.0789
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204623",20,52.861,0.2271,0.1161,0.2042
"SILVER LAKE MAIN DAM","MI00197","24h","USC00200089",47,56.418,0.1906,0.1799,0.1515
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201922",37,60.757,0.1802,0.1567,0.0627
"SILVER LAKE MAIN DAM","MI00197","24h","USW00014858",64,51.194,0.1929,0.2376,0.3399
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201484",64,58.493,0.2072,0.2096,0.1795
"SILVER LAKE MAIN DAM","MI00197","24h","USC00206327",21,54.235,0.15,0.1667,0.1703
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201486",40,54.562,0.1581,0.1444,0.0585
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201215",38,54.002,0.1564,0.2068,0.1424
"SILVER LAKE MAIN DAM","MI00197","24h","USC00207068",59,56.856,0.1703,0.0749,0.165
"SILVER LAKE MAIN DAM","MI00197","24h","USC00471139",67,60.054,0.1723,0.2447,0.2106
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204328",33,60.157,0.197,0.1715,0.1662
"SILVER LAKE MAIN DAM","MI00197","24h","USC00472826",30,59.28,0.2461,0.2757,0.1801
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204093",24,63.6,0.2196,0.2602,0.1436
"SILVER LAKE MAIN DAM","MI00197","24h","USC00472822",31,65.084,0.1494,0.0859,0.219
"SILVER LAKE MAIN DAM","MI00197","24h","USC00207812",97,58.39,0.2127,0.2309,0.1222
"SILVER LAKE MAIN DAM","MI00197","24h","USW00094899",28,45.918,0.2138,0.0609,0.1354
"SILVER LAKE MAIN DAM","MI00197","24h","USC00471039",69,54.666,0.156,0.0704,0.1284
"SILVER LAKE MAIN DAM","MI00197","24h","USC00205690",102,54.365,0.1652,0.1252,0.0964
"SILVER LAKE MAIN DAM","MI00197","24h","USC00202332",37,52.377,0.2173,0.05,0.1065
"SILVER LAKE MAIN DAM","MI00197","24h","USC00201800",20,58.805,0.1847,0.088,0.2089
"SILVER LAKE MAIN DAM","MI00197","24h","USW00094893",28,47.371,0.2473,0.069,0.1657
"SILVER LAKE MAIN DAM","MI00197","24h","USC00200647",42,60.902,0.1908,0.2049,0.1328
"SILVER LAKE MAIN DAM","MI00197","24h","USC00204090",117,57.539,0.1609,0.1996,0.1708
"SILVER LAKE MAIN DAM","MI00197","24h","USC00206220",37,53.531,0.1571,0.1698,0.2577
"SILVER LAKE MAIN DAM","MI00197","24h","USC00207742",54,57.038,0.1811,0.3591,0.2784
"SILVER LAKE MAIN DAM","MI00197","24h","USC00208680",49,57.625,0.1553,0.2196,0.2057
"SILVER LAKE MAIN DAM","MI00197","24h","USC00474383",75,61.888,0.2086,0.2976,0.1772
"SILVER LAKE MAIN DAM","MI00197","24h","USC00476518",111,64.214,0.219,0.3221,0.2045
"SILVER LAKE MAIN DAM","MI00197","24h","USC00206210",39,52.67,0.1579,0.1563,0.1268
"SILVER LAKE MAIN DAM","MI00197","24h","USC00207880",53,51.899,0.1529,0.1284,0.1408
"SILVER LAKE MAIN DAM","MI00197","24h","USC00475863",32,60.501,0.1603,0.2169,0.3168
"SILVER LAKE MAIN DAM","MI00197","24h","USW00014824",124,52.47,0.1782,0.244,0.2344
"SILVER LAKE MAIN DAM","MI00197","24h","USC00473174",33,61.917,0.1749,0.1533,0.088
"SILVER LAKE MAIN DAM","MI00197","24h","USC00200718",91,62.195,0.2121,0.3244,0.2678
"SILVER LAKE MAIN DAM","MI00197","24h","USC00474829",88,63.547,0.1974,0.3227,0.2308
"SILVER LAKE MAIN DAM","MI00197","24h","USC00471155",63,59.879,0.178,0.1275,0.1245
"SILVER LAKE MAIN DAM","MI00197","24h","USC00473636",23,60.209,0.1875,0.3286,0.2665
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201435",22,71.229,0.1967,0.29,0.2381
"SILVER LAKE MAIN DAM","MI00197","72h","USC00203991",29,72.093,0.1802,0.2983,0.3106
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201439",50,75.066,0.1867,0.3354,0.3383
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204130",20,65.611,0.1535,0.3594,0.2871
"SILVER LAKE MAIN DAM","MI00197","72h","USC00200770",36,72.735,0.1627,0.1523,0.0445
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204127",85,69.101,0.1836,0.1413,0.1678
"SILVER LAKE MAIN DAM","MI00197","72h","USW00094850",64,75.753,0.1816,0.1246,0.172
"SILVER LAKE MAIN DAM","MI00197","72h","USW00014838",94,67.887,0.198,0.2405,0.2187
"SILVER LAKE MAIN DAM","MI00197","72h","USC00203744",57,79.697,0.1841,0.1456,0.1612
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204623",20,67.146,0.2027,0.0548,0.1655
"SILVER LAKE MAIN DAM","MI00197","72h","USC00200089",47,70.472,0.1875,0.2077,0.1499
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201922",37,69.781,0.1616,0.1059,0.1067
"SILVER LAKE MAIN DAM","MI00197","72h","USW00014858",64,64.34,0.1669,0.1374,0.2815
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201484",64,71.355,0.1877,0.1177,0.1317
"SILVER LAKE MAIN DAM","MI00197","72h","USC00206327",21,69.103,0.126,0.0829,0.1018
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201486",40,69.793,0.1657,0.1701,0.1303
"SILVER LAKE MAIN DAM","MI00197","72h","USW00054810",22,69.736,0.2409,0.1398,0.2412
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201215",38,66.346,0.1443,0.0897,0.0871
"SILVER LAKE MAIN DAM","MI00197","72h","USC00207068",59,70.773,0.1761,0.1139,0.0893
"SILVER LAKE MAIN DAM","MI00197","72h","USC00471139",67,73.889,0.1639,0.2396,0.201
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204328",33,75.87,0.1657,0.0858,0.1397
"SILVER LAKE MAIN DAM","MI00197","72h","USC00472826",30,70.397,0.2208,0.2168,0.159
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204093",24,85.018,0.2359,0.3324,0.2969
"SILVER LAKE MAIN DAM","MI00197","72h","USC00472822",31,75.014,0.1398,0.0423,0.1376
"SILVER LAKE MAIN DAM","MI00197","72h","USC00207812",97,71.42,0.1871,0.1984,0.1621
"SILVER LAKE MAIN DAM","MI00197","72h","USW00094899",28,58.883,0.2007,-0.0545,0.0971
"SILVER LAKE MAIN DAM","MI00197","72h","USC00471039",69,70.667,0.1503,0.2247,0.1984
"SILVER LAKE MAIN DAM","MI00197","72h","USC00205690",102,66.595,0.1612,0.1411,0.1149
"SILVER LAKE MAIN DAM","MI00197","72h","USC00202332",37,62.393,0.1809,0.0857,0.1915
"SILVER LAKE MAIN DAM","MI00197","72h","USC00201800",20,74.34,0.1694,0.0697,0.1977
"SILVER LAKE MAIN DAM","MI00197","72h","USW00094893",28,54.152,0.2264,0.0314,0.2064
"SILVER LAKE MAIN DAM","MI00197","72h","USC00200647",42,75.725,0.163,0.0929,0.0877
"SILVER LAKE MAIN DAM","MI00197","72h","USC00204090",117,72.029,0.1503,0.1814,0.1198
"SILVER LAKE MAIN DAM","MI00197","72h","USC00202674",20,63.911,0.1833,0.2316,0.2172
"SILVER LAKE MAIN DAM","MI00197","72h","USC00206220",37,66.727,0.1676,0.1547,0.1566
"SILVER LAKE MAIN DAM","MI00197","72h","USC00207742",54,71.925,0.1685,0.2624,0.1944
"SILVER LAKE MAIN DAM","MI00197","72h","USC00208680",49,73.426,0.1992,0.2689,0.2123
"SILVER LAKE MAIN DAM","MI00197","72h","USC00474383",75,77.419,0.178,0.2124,0.1592
"SILVER LAKE MAIN DAM","MI00197","72h","USC00476518",111,77.857,0.2044,0.2582,0.1961
"SILVER LAKE MAIN DAM","MI00197","72h","USC00206210",39,62.621,0.1423,0.0426,0.1296
"SILVER LAKE MAIN DAM","MI00197","72h","USC00207880",53,63.714,0.1688,0.1573,0.1164
"SILVER LAKE MAIN DAM","MI00197","72h","USC00475863",32,76.172,0.1555,0.1601,0.0763
"SILVER LAKE MAIN DAM","MI00197","72h","USW00014824",124,62.629,0.1732,0.2179,0.2371
"SILVER LAKE MAIN DAM","MI00197","72h","USC00473174",33,75.087,0.158,0.1046,0.0584
"SILVER LAKE MAIN DAM","MI00197","72h","USC00200718",91,76.262,0.1817,0.2114,0.2061
"SILVER LAKE MAIN DAM","MI00197","72h","USC00474829",88,76.943,0.1907,0.265,0.2033
"SILVER LAKE MAIN DAM","MI00197","72h","USC00471155",63,73.423,0.1579,0.166,0.1911
"UNITY","OR00593","24h","USC00358780",42,22.837,0.187,0.2572,0.2258
"UNITY","OR00593","24h","USC00355258",32,31.785,0.2242,0.3303,0.223
"UNITY","OR00593","24h","USC00354175",33,22.425,0.1634,0.1112,0.1006
