"site","site_id","duration","station_id","name","lat","lon","elev_m","distance_km","n_years","mean_mm"
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00186620","OAKLAND 1 SE",39.4131,-79.4003,737.6,138.2,116,80.63
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00368249","SOMERSET MAIN STREET",40.0167,-79.0833,655.9,138.6,58,83.12
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00368244","SOMERSET",39.9969,-79.0833,640.1,138.9,76,76.29
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00368395","SPRINGS 1 SW",39.7333,-79.1667,762.9,139,32,84.73
"PIKE ISLAND LOCKS & DAM","WV06908","72h","US1MDGR0004","MC HENRY 4.8 SSE",39.4854,-79.3183,761.1,139.5,20,90.78
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00183795","GRANTSVILLE",39.7,-79.15,726,141.6,39,77.54
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00365686","MEYERSDALE 2 SSW",39.7808,-79.0411,609.6,147.5,57,78.68
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00365684","MEYERSDALE",39.8167,-79.0167,641,148.4,22,82.11
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00460527","BAYARD",39.2728,-79.3683,735.2,150.2,110,87.27
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00468807","THOMAS",39.15,-79.5,917.4,151.6,60,89.21
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00466293","MT STORM",39.2833,-79.2333,869,158.4,22,78.97
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00361073","BUCKSTOWN 1 SE",40.0631,-78.8422,749.8,158.6,20,72.7
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00462211","DAVIS 3SE",39.1025,-79.4264,1138.4,159.8,25,87.72
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USW00004726","JOHNSTOWN CAMBRIA CO AP",40.315,-78.8308,694,160,26,82.07
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00183415","FROSTBURG 2",39.6597,-78.9361,661.4,160.3,55,88.56
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00183410","FROSTBURG",39.65,-78.9333,652.9,160.9,68,92.66
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00460143","ALPENA 1 NW",38.9167,-79.6667,921.1,163.4,29,90.92
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00461397","CANAAN VALLEY #2",39.0483,-79.4406,991.8,163.4,20,83.54
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00461393","CANAAN VALLEY",39.05,-79.4167,990.3,164.7,51,83.3
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00468536","STONY RIVER DAM",39.1333,-79.3,1036.9,165,43,88.11
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00462151","DAILEY 1 SE",38.7825,-79.8911,609.6,167.3,51,84.48
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00362298","DUNLO",40.2872,-78.7242,719.3,168.7,22,74.8
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00466991","PICKENS 1",38.6667,-80.2167,844.3,170.2,66,99.4
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00463464","GLADY 1 N",38.8072,-79.7172,865.6,171.6,37,88.77
"PIKE ISLAND LOCKS & DAM","WV06908","72h","USC00362466","EBENSBURG",40.4833,-78.7167,637,172.5,41,82.2
"APPLEGATE","OR00624","24h","USS0023G15S","Bigelow Camp",42.08,-123.34,1563.6,18.9,45,86.5
"APPLEGATE","OR00624","24h","USS0022G21S","Big Red Mountain",42.05,-122.85,1844,21.7,46,80.3
"APPLEGATE","OR00624","24h","USC00046328","OAK KNOLL W C",41.8392,-122.8503,603.5,32.4,37,54.14
"APPLEGATE","OR00624","24h","USC00043987","HILTS SLASH DISPOSAL",42,-122.6333,885.1,40.1,37,56.63
"APPLEGATE","OR00624","24h","USC00357848","SISKIYOU CLIMAT STN",42.05,-122.6,1367.3,42.4,29,62.27
"APPLEGATE","OR00624","24h","USC00353509","GREEN SPRINGS PWR PLT",42.1211,-122.5481,748.6,47.2,62,50.24
"APPLEGATE","OR00624","24h","USC00043182","FT JONES RS",41.6011,-122.8478,831.8,55.1,44,54.67
"APPLEGATE","OR00624","24h","USC00049866","YREKA",41.7025,-122.6417,826.6,55.3,103,49.39
"APPLEGATE","OR00624","24h","USC00043614","GREENVIEW",41.5519,-122.9236,859.5,58.1,47,63.56
"APPLEGATE","OR00624","24h","USW00024259","MONTAGUE SISKIYOU AP",41.7736,-122.4683,806.2,61.9,29,30.11
"APPLEGATE","OR00624","24h","USC00354060","HOWARD PRAIRIE DAM",42.2153,-122.3719,1393.2,63.7,65,56.13
"APPLEGATE","OR00624","24h","USW00024235","SEXTON SUMMIT",42.6,-123.3667,1170.7,64.1,69,66.48
"APPLEGATE","OR00624","24h","USC00041990","COPCO #1 DAM",41.9797,-122.3381,812.3,64.6,63,43.77
"APPLEGATE","OR00624","24h","USC00351207","BUTTE FALLS 1 SE",42.5378,-122.5525,762,70.8,41,62.77
"APPLEGATE","OR00624","24h","USS0022G14S","Fish Lk.",42.38,-122.35,1420.4,72.5,46,56.35
"APPLEGATE","OR00624","24h","USS0023G09S","King Mountain",42.72,-123.2,1322.8,74.3,46,90.79
"APPLEGATE","OR00624","24h","USS0022G13S","Billie Creek Divide",42.41,-122.27,1609.3,79.9,48,73.07
"APPLEGATE","OR00624","24h","USC00041316","CALLAHAN",41.3378,-122.8247,940.3,83.3,74,57.51
"APPLEGATE","OR00624","24h","USC00048025","SAWYERS BAR RS",41.3011,-123.1331,687.3,83.8,37,88.97
"APPLEGATE","OR00624","24h","USS0022G12S","Fourmile Lake",42.44,-122.23,1819.7,84.4,48,81.86
"APPLEGATE","OR00624","24h","USC00356907","PROSPECT 2 SW",42.7331,-122.5164,758,89.9,99,63.48
"APPLEGATE","OR00624","24h","USC00049499","WEED FIRE DEPT",41.4333,-122.3833,1093.9,91.9,32,75.03
"APPLEGATE","OR00624","24h","USS0022G24S","Cold Springs Camp",42.53,-122.18,1810.5,93.2,45,71.11
"APPLEGATE","OR00624","24h","USC00041606","CECILVILLE",41.1417,-123.1392,704.1,101.6,35,86.65
"APPLEGATE","OR00624","24h","USC00045983","MT SHASTA",41.3217,-122.3172,1101.2,105,65,91.25
"APPLEGATE","OR00624","24h","USW00024215","MT SHASTA",41.315,-122.3172,1083,105.6,28,79.3
"APPLEGATE","OR00624","24h","USS0022G33S","Sevenmile Marsh",42.7,-122.14,1737.4,107.4,46,87.42
"APPLEGATE","OR00624","24h","USC00354506","KLAMATH FALLS 2 SSW",42.2008,-121.7814,1249.1,111,91,31.77
"APPLEGATE","OR00624","24h","USW00094236","KLAMATH FALLS INTL AP",42.1469,-121.7256,1244.5,114.9,38,28.08
"APPLEGATE","OR00624","24h","USC00351574","CHILOQUIN 12 NW (FORT KLAMATH)",42.7039,-121.9956,1275.3,116.8,33,38.42
"APPLEGATE","OR00624","24h","USC00042572","DUNSMUIR",41.2167,-122.2667,737.9,116.8,45,109.5
"APPLEGATE","OR00624","24h","USC00351571","CHILOQUIN 1 E",42.5833,-121.8667,1278,118.1,56,36.31
"APPLEGATE","OR00624","24h","USS0022G06S","Annie Springs",42.87,-122.17,1831.8,119.2,26,75.85
"APPLEGATE","OR00624","24h","USC00351946","CRATER LAKE NPS HQ",42.8978,-122.1339,1976.6,123.4,93,87.06
"APPLEGATE","OR00624","24h","USS0021G17S","Sun Pass",42.79,-121.98,1645.9,123.8,20,59.27
"APPLEGATE","OR00624","24h","USC00049053","TULELAKE",41.96,-121.4744,1230.8,135.8,86,26.13
"APPLEGATE","OR00624","24h","USC00044838","LAVA BEDS NAT MON",41.7117,-121.5067,1455.4,138.4,41,40.31
"APPLEGATE","OR00624","24h","USC00358007","SPRAGUE RIVER 2 SE",42.4306,-121.4892,1366.4,140.1,30,37.67
"APPLEGATE","OR00624","24h","USS0022F45S","Toketee Airstrip",43.23,-122.43,987.6,142.1,23,72.12
"APPLEGATE","OR00624","24h","USC00358536","TOKETEE FALLS",43.2753,-122.4503,637,146.1,74,64.99
"APPLEGATE","OR00624","24h","USC00049490","WEAVERVILLE",40.7353,-122.9442,627.3,147.4,60,71.16
"APPLEGATE","OR00624","24h","USS0022F18S","Diamond Lake",43.19,-122.14,1609.3,149.2,45,66.64
"APPLEGATE","OR00624","72h","USS0023G15S","Bigelow Camp",42.08,-123.34,1563.6,18.9,45,151.62
"APPLEGATE","OR00624","72h","USS0022G21S","Big Red Mountain",42.05,-122.85,1844,21.7,46,133.42
"APPLEGATE","OR00624","72h","USC00357848","SISKIYOU CLIMAT STN",42.05,-122.6,1367.3,42.4,29,92.03
"APPLEGATE","OR00624","72h","USC00043182","FT JONES RS",41.6011,-122.8478,831.8,55.1,44,83.54
"APPLEGATE","OR00624","72h","USC00043614","GREENVIEW",41.5519,-122.9236,859.5,58.1,47,94.34
"APPLEGATE","OR00624","72h","USW00024259","MONTAGUE SISKIYOU AP",41.7736,-122.4683,806.2,61.9,29,40.23
"APPLEGATE","OR00624","72h","USC00354060","HOWARD PRAIRIE DAM",42.2153,-122.3719,1393.2,63.7,65,88.22
"APPLEGATE","OR00624","72h","USC00041990","COPCO #1 DAM",41.9797,-122.3381,812.3,64.6,63,65.26
"APPLEGATE","OR00624","72h","USC00351207","BUTTE FALLS 1 SE",42.5378,-122.5525,762,70.8,41,98.44
"APPLEGATE","OR00624","72h","USC00352928","FISH LAKE",42.3833,-122.35,1414.9,72.7,30,91.61
"APPLEGATE","OR00624","72h","USS0023G09S","King Mountain",42.72,-123.2,1322.8,74.3,46,145.55
"APPLEGATE","OR00624","72h","USS0022G13S","Billie Creek Divide",42.41,-122.27,1609.3,79.9,48,118.31
"APPLEGATE","OR00624","72h","USC00041316","CALLAHAN",41.3378,-122.8247,940.3,83.3,74,83.79
"APPLEGATE","OR00624","72h","USC00048025","SAWYERS BAR RS",41.3011,-123.1331,687.3,83.8,37,146.94
"APPLEGATE","OR00624","72h","USS0022G12S","Fourmile Lake",42.44,-122.23,1819.7,84.4,48,128.51
"APPLEGATE","OR00624","72h","USC00356907","PROSPECT 2 SW",42.7331,-122.5164,758,89.9,99,105.24
"APPLEGATE","OR00624","72h","USC00049499","WEED FIRE DEPT",41.4333,-122.3833,1093.9,91.9,32,109.16
"APPLEGATE","OR00624","72h","USS0022G24S","Cold Springs Camp",42.53,-122.18,1810.5,93.2,45,119.18
"APPLEGATE","OR00624","72h","USC00041606","CECILVILLE",41.1417,-123.1392,704.1,101.6,35,133.98
"APPLEGATE","OR00624","72h","USC00045983","MT SHASTA",41.3217,-122.3172,1101.2,105,65,149.1
"APPLEGATE","OR00624","72h","USW00024215","MT SHASTA",41.315,-122.3172,1083,105.6,28,121.09
"APPLEGATE","OR00624","72h","USS0022G33S","Sevenmile Marsh",42.7,-122.14,1737.4,107.4,46,138.36
"APPLEGATE","OR00624","72h","USC00354506","KLAMATH FALLS 2 SSW",42.2008,-121.7814,1249.1,111,91,45.54
"APPLEGATE","OR00624","72h","USW00094236","KLAMATH FALLS INTL AP",42.1469,-121.7256,1244.5,114.9,38,38.97
"APPLEGATE","OR00624","72h","USC00351574","CHILOQUIN 12 NW (FORT KLAMATH)",42.7039,-121.9956,1275.3,116.8,33,55.71
"APPLEGATE","OR00624","72h","USC00042572","DUNSMUIR",41.2167,-122.2667,737.9,116.8,45,193.76
"APPLEGATE","OR00624","72h","USC00351571","CHILOQUIN 1 E",42.5833,-121.8667,1278,118.1,56,53.13
"APPLEGATE","OR00624","72h","USC00042574","DUNSMUIR TRTMT PL",41.1831,-122.2817,661.1,119.1,44,191.47
"APPLEGATE","OR00624","72h","USS0022G06S","Annie Springs",42.87,-122.17,1831.8,119.2,26,130.51
"APPLEGATE","OR00624","72h","USC00045449","MCCLOUD",41.2517,-122.1383,985.4,120.6,76,164.75
"APPLEGATE","OR00624","72h","USS0021G17S","Sun Pass",42.79,-121.98,1645.9,123.8,20,92.37
"APPLEGATE","OR00624","72h","USC00049053","TULELAKE",41.96,-121.4744,1230.8,135.8,86,34.36
"APPLEGATE","OR00624","72h","USC00358007","SPRAGUE RIVER 2 SE",42.4306,-121.4892,1366.4,140.1,30,55.14
"APPLEGATE","OR00624","72h","USS0022F45S","Toketee Airstrip",43.23,-122.43,987.6,142.1,23,119.89
"APPLEGATE","OR00624","72h","USC00041215","BURNT RCH 1 S",40.8,-123.4667,655.3,142.6,26,136.14
"APPLEGATE","OR00624","72h","USC00358536","TOKETEE FALLS",43.2753,-122.4503,637,146.1,74,105.41
"APPLEGATE","OR00624","72h","USC00049490","WEAVERVILLE",40.7353,-122.9442,627.3,147.4,60,114.63
"APPLEGATE","OR00624","72h","USC00355174","MALIN 5 E",42.0078,-121.3186,1410.3,148.3,26,37.77
"APPLEGATE","OR00624","72h","USS0022F18S","Diamond Lake",43.19,-122.14,1609.3,149.2,45,108.49
"RIDGWAY","CO02706","24h","USC00057020","RIDGWAY",38.15,-107.7583,2148.5,9.6,38,30.05
"RIDGWAY","CO02706","24h","USC00056203","OURAY",38.0206,-107.6686,2389.6,25.3,60,33.19
"RIDGWAY","CO02706","24h","US1COMT0015","MONTROSE 2.9 ESE",38.4633,-107.8225,1841.9,25.8,22,23.02
"RIDGWAY","CO02706","24h","US1COMT0013","MONTROSE 1.2 WSW",38.4709,-107.8911,1794.4,28.5,21,22.41
"RIDGWAY","CO02706","24h","USC00055717","MONTROSE 1",38.4833,-107.8833,1763.6,29.5,71,24.96
"RIDGWAY","CO02706","24h","USC00055722","MONTROSE #2",38.4858,-107.8792,1764.5,29.6,116,24.77
"RIDGWAY","CO02706","24h","USW00003060","MONTROSE 11 ENE",38.5439,-107.6928,2560.9,34.6,22,30.64
"RIDGWAY","CO02706","24h","USC00050754","BLACK CANYON OF THE GUNNISON",38.5547,-107.6872,2484.4,35.9,22,33.35
"RIDGWAY","CO02706","24h","USC00056012","NORWOOD",38.1317,-108.2864,2139.7,47.6,72,32.39
"RIDGWAY","CO02706","24h","USC00050797","BLUE MESA LAKE",38.4667,-107.1678,2306.7,57.5,49,23.11
"RIDGWAY","CO02706","24h","USC00052196","DELTA 3E",38.7539,-108.0278,1532.2,62.1,24,23.37
"RIDGWAY","CO02706","24h","USC00056306","PAONIA 1SW",38.8522,-107.6225,1701.1,69.5,83,30.05
"RIDGWAY","CO02706","24h","USC00051440","CEDAREDGE",38.9,-107.9333,1903.2,75.3,80,27.95
"RIDGWAY","CO02706","24h","USC00053662","GUNNISON 3SW",38.5253,-106.9672,2323.2,76.1,99,23.87
"RIDGWAY","CO02706","24h","USC00058154","TACOMA",37.5167,-107.7833,2225,80.1,53,41.95
"RIDGWAY","CO02706","24h","USC00058560","URAVAN",38.3761,-108.7422,1530.4,87.2,57,27.47
"RIDGWAY","CO02706","24h","USC00051713","COCHETOPA CREEK",38.4431,-106.7617,2440.2,89.9,84,23.51
"RIDGWAY","CO02706","24h","USC00054934","LEMON DAM",37.3789,-107.6594,2471.9,95.8,42,51.65
"RIDGWAY","CO02706","24h","USC00058582","VALLECITO DAM",37.3806,-107.5811,2329.9,96.5,76,50.78
"RIDGWAY","CO02706","24h","US1COMZ0030","DOLORES 4.8 ENE",37.4884,-108.4177,2173.8,101.3,22,35.93
"RIDGWAY","CO02706","24h","US1COLP0098","BAYFIELD 6.2 N",37.3244,-107.5979,2269.8,102.4,20,43.3
"RIDGWAY","CO02706","24h","USC00056271","PALISADE LAKES 6 SSE",37.4333,-107.15,2467.1,104.1,25,40.54
"RIDGWAY","CO02706","24h","USC00056315","PARADOX 1 E",38.3667,-108.95,1610,105,26,31.38
"RIDGWAY","CO02706","24h","USC00052441","DURANGO",37.2911,-107.8564,2060.8,105.5,22,45.09
"RIDGWAY","CO02706","24h","USC00052432","DURANGO",37.2833,-107.8833,2011.7,106.6,94,40.9
"RIDGWAY","CO02706","24h","USC00052326","DOLORES",37.4753,-108.4975,2118.4,106.7,65,40.05
"RIDGWAY","CO02706","24h","US1COLP0022","DURANGO 0.8 SSW",37.2736,-107.8749,2019,107.6,23,40.01
"RIDGWAY","CO02706","24h","USC00053489","GRAND JUNCTION 6ESE",39.0422,-108.4664,1450.8,108.6,52,22.39
"RIDGWAY","CO02706","24h","USC00056266","PALISADE",39.1136,-108.3506,1446.3,110.2,97,25.71
"RIDGWAY","CO02706","24h","USC00055327","MANCOS 1SW",37.335,-108.3161,2102.2,111.6,83,33.96
"RIDGWAY","CO02706","24h","USC00051741","COLLBRAN",39.2403,-107.9575,1832.8,112.9,93,29.55
"RIDGWAY","CO02706","24h","USC00053016","FT LEWIS",37.2308,-108.0514,2320.7,114.8,93,38.19
"RIDGWAY","CO02706","24h","USC00053246","GATEWAY 1ENE",38.6878,-108.9608,1423.7,116.1,71,29.36
"RIDGWAY","CO02706","24h","USC00057460","SARGENTS",38.4036,-106.4239,2582,117.9,65,28.33
"RIDGWAY","CO02706","24h","USC00059275","YELLOW JACKET 2W",37.5217,-108.755,2113.2,118.2,51,38
"RIDGWAY","CO02706","24h","USC00055970","NORTHDALE",37.8122,-109.0133,2036.4,119.6,75,31.58
"RIDGWAY","CO02706","24h","USW00023066","GRAND JUNCTION WALKER FLD",39.1344,-108.5408,1470.4,120.7,126,23.05
"RIDGWAY","CO02706","72h","USC00057020","RIDGWAY",38.15,-107.7583,2148.5,9.6,38,42.94
"RIDGWAY","CO02706","72h","USC00056203","OURAY",38.0206,-107.6686,2389.6,25.3,60,45.01
"RIDGWAY","CO02706","72h","US1COMT0015","MONTROSE 2.9 ESE",38.4633,-107.8225,1841.9,25.8,22,28.61
"RIDGWAY","CO02706","72h","US1COMT0013","MONTROSE 1.2 WSW",38.4709,-107.8911,1794.4,28.5,21,27.81
"RIDGWAY","CO02706","72h","USC00051609","CIMARRON",38.4433,-107.5569,2100.1,28.9,70,37.58
"RIDGWAY","CO02706","72h","USC00055717","MONTROSE 1",38.4833,-107.8833,1763.6,29.5,71,30.47
"RIDGWAY","CO02706","72h","USC00055722","MONTROSE #2",38.4858,-107.8792,1764.5,29.6,116,30.22
"RIDGWAY","CO02706","72h","USW00093013","MONTROSE RGNL AP",38.5053,-107.8981,1739.5,32.3,28,24.85
"RIDGWAY","CO02706","72h","USC00050754","BLACK CANYON OF THE GUNNISON",38.5547,-107.6872,2484.4,35.9,22,45.28
"RIDGWAY","CO02706","72h","USC00056012","NORWOOD",38.1317,-108.2864,2139.7,47.6,72,41.79
"RIDGWAY","CO02706","72h","USC00050797","BLUE MESA LAKE",38.4667,-107.1678,2306.7,57.5,49,27.44
"RIDGWAY","CO02706","72h","USC00052196","DELTA 3E",38.7539,-108.0278,1532.2,62.1,24,26.46
"RIDGWAY","CO02706","72h","USC00052192","DELTA",38.7531,-108.0783,1502.7,63.8,89,30.4
"RIDGWAY","CO02706","72h","USC00056306","PAONIA 1SW",38.8522,-107.6225,1701.1,69.5,83,39.6
"RIDGWAY","CO02706","72h","USC00056307","PAONIA",38.8667,-107.5833,1735.2,71.7,22,34.48
"RIDGWAY","CO02706","72h","USC00051440","CEDAREDGE",38.9,-107.9333,1903.2,75.3,80,36.72
"RIDGWAY","CO02706","72h","USC00053662","GUNNISON 3SW",38.5253,-106.9672,2323.2,76.1,99,29.78
"RIDGWAY","CO02706","72h","USC00058154","TACOMA",37.5167,-107.7833,2225,80.1,53,58.93
"RIDGWAY","CO02706","72h","USC00058560","URAVAN",38.3761,-108.7422,1530.4,87.2,57,36.45
"RIDGWAY","CO02706","72h","USC00051713","COCHETOPA CREEK",38.4431,-106.7617,2440.2,89.9,84,31.12
"RIDGWAY","CO02706","72h","USC00054934","LEMON DAM",37.3789,-107.6594,2471.9,95.8,42,71.58
"RIDGWAY","CO02706","72h","USC00058582","VALLECITO DAM",37.3806,-107.5811,2329.9,96.5,76,69.67
"RIDGWAY","CO02706","72h","US1COLP0098","BAYFIELD 6.2 N",37.3244,-107.5979,2269.8,102.4,20,56.88
"RIDGWAY","CO02706","72h","USC00056271","PALISADE LAKES 6 SSE",37.4333,-107.15,2467.1,104.1,25,60.51
"RIDGWAY","CO02706","72h","USC00056315","PARADOX 1 E",38.3667,-108.95,1610,105,26,39.22
"RIDGWAY","CO02706","72h","USC00052441","DURANGO",37.2911,-107.8564,2060.8,105.5,22,61.8
"RIDGWAY","CO02706","72h","USC00052432","DURANGO",37.2833,-107.8833,2011.7,106.6,94,55.53
"RIDGWAY","CO02706","72h","USC00052326","DOLORES",37.4753,-108.4975,2118.4,106.7,65,54.46
"RIDGWAY","CO02706","72h","US1COLP0022","DURANGO 0.8 SSW",37.2736,-107.8749,2019,107.6,23,54.97
"RIDGWAY","CO02706","72h","USC00053489","GRAND JUNCTION 6ESE",39.0422,-108.4664,1450.8,108.6,52,27.25
"RIDGWAY","CO02706","72h","USC00056266","PALISADE",39.1136,-108.3506,1446.3,110.2,97,32.12
"RIDGWAY","CO02706","72h","USC00055327","MANCOS 1SW",37.335,-108.3161,2102.2,111.6,83,44.35
"RIDGWAY","CO02706","72h","USC00051743","COLLBRAN 1WSW",39.2342,-107.9794,1842.8,112.6,24,35.21
"RIDGWAY","CO02706","72h","USC00051741","COLLBRAN",39.2403,-107.9575,1832.8,112.9,93,36.79
"RIDGWAY","CO02706","72h","USC00053016","FT LEWIS",37.2308,-108.0514,2320.7,114.8,93,51.63
"RIDGWAY","CO02706","72h","USC00053246","GATEWAY 1ENE",38.6878,-108.9608,1423.7,116.1,71,35.69
"RIDGWAY","CO02706","72h","USC00057460","SARGENTS",38.4036,-106.4239,2582,117.9,65,37.83
"RIDGWAY","CO02706","72h","USC00059275","YELLOW JACKET 2W",37.5217,-108.755,2113.2,118.2,51,47.06
"RIDGWAY","CO02706","72h","USC00055970","NORTHDALE",37.8122,-109.0133,2036.4,119.6,75,39.46
"RIDGWAY","CO02706","72h","USW00023066","GRAND JUNCTION WALKER FLD",39.1344,-108.5408,1470.4,120.7,126,28.17
"DIABLO","WA00170","24h","USS0021A01S","Beaver Pass",48.88,-121.26,1106.4,18.6,24,94
"DIABLO","WA00170","24h","USS0020A07S","Thunder Basin",48.53,-120.99,1316.7,25,37,102.25
"DIABLO","WA00170","24h","USS0020A41S","Swamp Creek",48.57,-120.78,1197.9,32.3,27,72.4
"DIABLO","WA00170","24h","USS0020A05S","Harts Pass",48.72,-120.66,1978.2,35.7,43,69.76
"DIABLO","WA00170","24h","USS0020A12S","Park Creek Ridge",48.44,-120.92,1402.1,36.3,47,97.53
"DIABLO","WA00170","24h","USS0020A09S","Rainy Pass",48.52,-120.74,1490.5,37.9,45,84.58
"DIABLO","WA00170","24h","USS0021A31S","Wells Creek",48.87,-121.79,1228.3,49.6,31,82.12
"DIABLO","WA00170","24h","USS0021A32S","Elbow Lake",48.69,-121.91,926.6,56.2,31,154.9
"DIABLO","WA00170","24h","USS0021A36S","MF Nooksack",48.82,-121.93,1514.9,58.3,24,118.41
"DIABLO","WA00170","24h","USS0020A23S","Lyman Lake",48.2,-120.92,1822.7,61.3,44,88.13
"DIABLO","WA00170","24h","CA001113581","HOPE SLIDE",49.2833,-121.2333,688,61.8,45,66.47
"DIABLO","WA00170","24h","USC00453730","HOLDEN VILLAGE",48.1989,-120.7736,980.8,65.1,55,68.4
"DIABLO","WA00170","24h","USC00453410","GUNN'S RANCH",48.5167,-120.3,813.8,66.6,23,35.1
"DIABLO","WA00170","24h","USC00458115","STOCKDILL RCH",48.3667,-120.3333,670.9,72.2,49,37.3
"DIABLO","WA00170","24h","USC00451426","CHIWAWA RIVER",48.0333,-120.8333,826.9,80.9,20,90.04
"DIABLO","WA00170","24h","CA001126505","PRINCETON",49.4333,-120.5,633,91.3,42,25.46
"DIABLO","WA00170","24h","USS0020B24S","Pope Ridge",47.99,-120.57,1094.2,92.7,44,62.03
"DIABLO","WA00170","24h","CA001126510","PRINCETON A",49.4667,-120.5167,702,93.9,84,28.13
"DIABLO","WA00170","24h","USS0019A02S","Salmon Meadows",48.66,-119.84,1359.4,96.2,43,38.71
"DIABLO","WA00170","24h","USC00454446","LAKE WENATCHEE",47.8375,-120.7978,623.6,102.5,44,70.15
"DIABLO","WA00170","24h","USC00451666","CONCONULLY",48.5558,-119.7492,703.8,104.5,79,34.11
"DIABLO","WA00170","24h","CA001123390","HEDLEY NP MINE",49.3667,-120.0167,1651,108.6,40,35.06
"DIABLO","WA00170","24h","USS0021B01S","Stevens Pass",47.75,-121.09,1204,109.1,44,121.01
"DIABLO","WA00170","24h","USC00458089","STEVENS PASS",47.7372,-121.0914,1240.5,110.5,32,103.16
"DIABLO","WA00170","24h","USC00454600","LEMANASKY LAKE 2",48.7167,-119.6167,1110.1,112.2,23,32.62
"DIABLO","WA00170","24h","USS0021B48S","Alpine Meadows",47.78,-121.7,1066.8,113.3,31,164.62
"DIABLO","WA00170","24h","USC00457379","SCENIC",47.7,-121.15,677,114.5,38,101.22
"DIABLO","WA00170","24h","CA001123721","JELLICOE",49.6667,-120.3333,929,119.8,28,29.99
"DIABLO","WA00170","24h","USC00458508","TOLT S FK RSVR",47.7,-121.6908,609.6,121.4,55,89.69
"DIABLO","WA00170","24h","USS0021B60S","Skookum Creek",47.68,-121.61,1008.9,121.7,30,166.94
"DIABLO","WA00170","24h","CA001125880","OSPREY LAKE",49.7,-120.1833,1099,128.6,25,36.97
"DIABLO","WA00170","24h","USS0021B04S","Fish Lake",47.54,-121.09,1045.5,132.4,43,85.57
"DIABLO","WA00170","24h","CA001124260","KIRTON",49.6667,-119.95,884,135.7,32,26.94
"DIABLO","WA00170","24h","USC00459012","WATERVILLE",47.6497,-120.08,812,143.8,104,27.42
"DIABLO","WA00170","24h","USC00457781","SNOQUALMIE PASS",47.4247,-121.4139,920.5,146.5,38,105.56
"DIABLO","WA00170","24h","USS0021B51S","Sasse Ridge",47.38,-121.06,1322.8,150.3,42,83.59
"DIABLO","WA00170","24h","USC00454971","MANSFIELD",47.8167,-119.6333,691.9,151.2,48,24.98
"DIABLO","WA00170","24h","CA001126077","PEACHLAND BRENDA MINES",49.8667,-120,1520,151.3,25,29.92
"DIABLO","WA00170","24h","USS0021B55S","Olallie Meadows",47.37,-121.44,1228.3,152.8,45,145.49
"DIABLO","WA00170","24h","USC00452175","DISAUTEL 9 NE",48.4333,-119.1,1064.1,154.1,25,27.54
"DIABLO","WA00170","24h","USC00451381","CHESAW",48.95,-119.05,875.1,155.4,30,27.66
"DIABLO","WA00170","24h","USS0021B21S","Mount Gardner",47.36,-121.57,890,155.6,33,107.5
"DIABLO","WA00170","24h","CA001125079","MERRITT STP",50.1167,-120.8,609,156.2,50,24.78
"DIABLO","WA00170","24h","USS0020B02S","Blewett Pass",47.35,-120.68,1292.4,157.3,45,59.77
"DIABLO","WA00170","24h","USS0021B20S","Tinkham Creek",47.33,-121.47,911.4,157.5,33,114.2
"DIABLO","WA00170","24h","USS0019A13S","Moses Mtn",48.36,-119.08,1527,157.6,35,43.21
"DIABLO","WA00170","24h","USC00454414","LAKE KEECHELUS",47.3167,-121.3333,755.9,157.8,64,89.45
"DIABLO","WA00170","24h","CA001105658","N VANC GROUSE MTN RESORT",49.3667,-123.0833,1128,157.9,27,127.51
"DIABLO","WA00170","24h","CA001121620","CHUTE LAKE",49.6833,-119.5333,1194,158,28,34.15
"DIABLO","WA00170","24h","USC00454807","LOST CREEK AENEAS",48.4833,-119.0167,808,159,27,27.48
"DIABLO","WA00170","72h","USS0021A01S","Beaver Pass",48.88,-121.26,1106.4,18.6,24,152.62
"DIABLO","WA00170","72h","USS0020A07S","Thunder Basin",48.53,-120.99,1316.7,25,37,161.15
